Ticker,Date,Zscore,prem_disc
J,2026-08-11,0.52,0.0693
J,2026-07-13,-1.92,0.2893
JBHT,2026-08-11,-0.01,-0.133
JBHT,2026-07-13,0.41,0.3303
JBL,2026-08-11,1.03,-0.0535
JBL,2026-07-13,1.07,0.106
JCI,2026-08-11,-0.25,0.1171
JCI,2026-07-13,-2.48,0.1288
JKHY,2026-08-11,0.4,-0.0202
JKHY,2026-07-13,-0.05,0.1392
JNJ,2026-08-11,-1.47,0.0394
JNJ,2026-07-13,1.33,-0.1726
JNK,2026-08-11,-0.08,0.1995
JNK,2026-07-13,-1.45,-0.6481
JPM,2026-08-11,-0.86,-0.0122
JPM,2026-07-13,0.02,-0.0271
KDP,2026-08-11,-1.78,-0.3018
KDP,2026-07-13,1.5,-0.1872
KEY,2026-08-11,-1.25,0.3081
KEY,2026-07-13,-0.44,0.2673
KEYS,2026-08-11,-0.94,0.296
KEYS,2026-07-13,1.02,0.019
KHC,2026-08-11,0.69,-0.3278
KHC,2026-07-13,0.85,-0.2224
KIM,2026-08-11,0.2,0.2473
KIM,2026-07-13,-1.93,1.3353
KKR,2026-08-11,2.85,-0.1615
KKR,2026-07-13,-1.5,0.4089
KLAC,2026-08-11,-1.2,-0.0403
KLAC,2026-07-13,1.03,-0.244
KMB,2026-08-11,-0.66,-0.0353
KMB,2026-07-13,0.16,-0.042
KMI,2026-08-11,0.68,-0.079
KMI,2026-07-13,-0.83,0.3059
KO,2026-08-11,0.14,-0.4462
KO,2026-07-13,-2.18,-0.0358
KR,2026-08-11,-0.79,0.1768
KR,2026-07-13,0.69,-0.2557
KVUE,2026-08-11,-0.62,2.0271
KVUE,2026-07-13,-1.08,0.6284
L,2026-08-11,-1.3,0.085
L,2026-07-13,-1.34,0.4014
LDOS,2026-08-11,1.55,-0.2701
LDOS,2026-07-13,1.14,0.0896
LEN,2026-08-11,0.61,0.1958
LEN,2026-07-13,0.72,-0.1534
LH,2026-08-11,0.57,-0.1712
LH,2026-07-13,-0.65,0.2425
LHX,2026-08-11,1.09,-0.3865
LHX,2026-07-13,0.39,-0.1624
LII,2026-08-11,1.07,-0.5458
LII,2026-07-13,-1.92,0.1611
LIN,2026-08-11,1.0,-0.1145
LIN,2026-07-13,0.55,0.1824
LITE,2026-08-11,1.11,-0.135
LITE,2026-07-13,-1.31,0.2364
LLY,2026-08-11,0.78,-0.0606
LLY,2026-07-13,0.8,0.19
LMT,2026-08-11,0.35,-0.3368
LMT,2026-07-13,1.07,-0.1681
LNT,2026-08-11,-1.54,0.1709
LNT,2026-07-13,-0.6,0.0513
LOW,2026-08-11,0.15,0.0519
LOW,2026-07-13,-0.04,0.1316
LQD,2026-08-11,-0.2,0.154
LQD,2026-07-13,0.39,0.2274
LRCX,2026-08-11,-0.38,-0.2745
LRCX,2026-07-13,1.14,-0.142
LULU,2026-08-11,-0.74,0.741
LULU,2026-07-13,-1.55,0.081
LUV,2026-08-11,1.65,-0.1759
LUV,2026-07-13,-2.14,0.3168
LVS,2026-08-11,1.24,0.0728
LVS,2026-07-13,-1.48,1.1082
LYB,2026-08-11,2.26,0.2108
LYB,2026-07-13,2.35,0.4723
LYV,2026-08-11,1.24,-0.092
LYV,2026-07-13,-1.32,0.6231
MA,2026-08-11,-1.41,-0.0465
MA,2026-07-13,-0.19,0.1996
MAA,2026-08-11,-0.82,-0.1529
MAA,2026-07-13,0.19,0.1314
MAR,2026-08-11,1.25,-0.2803
MAR,2026-07-13,0.57,0.3321
MAS,2026-08-11,1.14,-0.2607
MAS,2026-07-13,0.91,0.0472
MCD,2026-08-11,-1.14,0.0632
MCD,2026-07-13,0.94,-0.0554
MCHI,2026-08-11,-0.57,0.078
MCHI,2026-07-13,-0.81,0.1108
MCHP,2026-08-11,1.83,-0.345
MCHP,2026-07-13,0.27,0.0793
MCK,2026-08-11,1.24,-0.3192
MCK,2026-07-13,1.45,0.234
MCO,2026-08-11,-1.63,-0.0729
MCO,2026-07-13,1.47,-0.0444
MDLZ,2026-08-11,-1.42,-0.1617
MDLZ,2026-07-13,1.18,-0.1646
MDT,2026-08-11,-1.21,0.1617
MDT,2026-07-13,-1.69,-0.0869
MDY,2026-08-11,0.82,0.2132
MDY,2026-07-13,-1.58,0.0785
MET,2026-08-11,-0.38,-0.0401
MET,2026-07-13,0.9,-0.0169
META,2026-08-11,-2.46,-0.2279
META,2026-07-13,1.48,-0.0835
MGM,2026-08-11,0.39,0.2388
MGM,2026-07-13,-1.26,0.4136
MKC,2026-08-11,-1.52,0.0737
MKC,2026-07-13,1.22,-0.0888
MLM,2026-08-11,-0.01,-0.1346
MLM,2026-07-13,0.08,-0.0028
MMM,2026-08-11,0.47,-0.2202
MMM,2026-07-13,0.66,0.5968
MNST,2026-08-11,4.34,-0.8219
MNST,2026-07-13,-0.71,0.9442
MO,2026-08-11,1.3,-0.3683
MO,2026-07-13,-0.78,0.0088
MOS,2026-08-11,-0.98,0.1672
MOS,2026-07-13,-0.63,-0.0759
MP,2026-08-11,1.4,-0.0044
MP,2026-07-13,-1.4,0.2913
MPC,2026-08-11,2.36,0.0106
MPC,2026-07-13,1.36,0.1454
MPWR,2026-08-11,-1.15,0.089
MPWR,2026-07-13,0.05,0.0016
MRK,2026-08-11,-1.42,-0.0518
MRK,2026-07-13,-0.41,-0.041
MRNA,2026-08-11,-1.3,0.0629
MRNA,2026-07-13,1.59,-0.0248
MRSH,2026-08-11,-0.95,-0.3601
MRSH,2026-07-13,0.75,-0.0772
MRVL,2026-08-11,0.43,-0.0871
MRVL,2026-07-13,-1.71,-0.2186
MS,2026-08-11,0.07,-0.2087
MS,2026-07-13,-0.55,0.2342
MSCI,2026-08-11,-0.2,-0.3507
MSCI,2026-07-13,1.23,0.0174
MSFT,2026-08-11,1.12,-0.5733
MSFT,2026-07-13,-0.71,0.1182
MSI,2026-08-11,1.96,-0.3665
MSI,2026-07-13,-0.64,0.5712
MTB,2026-08-11,-1.17,0.0314
MTB,2026-07-13,-1.06,0.1559
MTD,2026-08-11,-1.68,-0.0415
MTD,2026-07-13,-1.01,0.2374
MTUM,2026-08-11,-1.22,-0.2029
MTUM,2026-07-13,0.47,-0.1947
MU,2026-08-11,0.36,-0.3968
MU,2026-07-13,-0.96,-0.2755
MUB,2026-08-11,0.98,0.9935
MUB,2026-07-13,-0.35,0.9616
NCLH,2026-08-11,0.96,-0.3665
NCLH,2026-07-13,-0.43,0.1455
NDAQ,2026-08-11,-1.39,-0.0536
NDAQ,2026-07-13,1.13,-0.2733
NDSN,2026-08-11,-1.36,0.3218
NDSN,2026-07-13,-3.18,0.3025
NDX,2026-08-11,0.18,
NDX,2026-07-13,-0.42,
NEE,2026-08-11,-1.03,0.7478
NEE,2026-07-13,-1.23,0.5279
NEM,2026-08-11,1.86,-0.0764
NEM,2026-07-13,-2.69,0.0463
NFLX,2026-08-11,-1.06,-0.0563
NFLX,2026-07-13,1.19,0.1655
NI,2026-08-11,1.18,0.3
NI,2026-07-13,-0.11,0.48
NKE,2026-08-11,-1.53,0.1316
NKE,2026-07-13,0.7,-0.1587
NOC,2026-08-11,-1.41,0.2615
NOC,2026-07-13,0.88,-0.0136
NORW,2026-08-11,-1.14,-0.3708
NORW,2026-07-13,1.26,0.1809
NOV,2026-08-11,1.81,-0.1741
NOV,2026-07-13,-2.0,-0.2177
NOW,2026-08-11,0.76,-0.161
NOW,2026-07-13,-1.53,0.1458
NQ=F,2026-08-11,-0.58,
NQ=F,2026-07-13,-0.7,
NRG,2026-08-11,1.45,-0.4017
NRG,2026-07-13,-2.33,0.539
NSC,2026-08-11,0.88,-0.2254
NSC,2026-07-13,-1.21,0.3603
NTAP,2026-08-11,-0.84,0.2432
NTAP,2026-07-13,-1.18,0.3389
NTRS,2026-08-11,0.43,-0.0136
NTRS,2026-07-13,-2.63,0.6114
NUE,2026-08-11,0.3,-0.1043
NUE,2026-07-13,1.37,-0.0079
NVDA,2026-08-11,0.24,-0.03
NVDA,2026-07-13,-1.31,0.0224
NVR,2026-08-11,-0.37,
NVR,2026-07-13,0.91,
NWSA,2026-08-11,1.38,0.2513
NWSA,2026-07-13,1.36,0.195
NXPI,2026-08-11,0.18,-0.1194
NXPI,2026-07-13,-0.69,0.1143
O,2026-08-11,-1.63,-0.1244
O,2026-07-13,0.24,-0.2055
ODFL,2026-08-11,0.77,0.1617
ODFL,2026-07-13,-1.52,0.2106
OEF,2026-08-11,1.18,-0.1256
OEF,2026-07-13,-2.05,-0.0004
OKE,2026-08-11,1.29,-0.1361
OKE,2026-07-13,-0.61,0.1721
OMC,2026-08-11,0.67,-0.1536
OMC,2026-07-13,0.75,-0.1254
ON,2026-08-11,-1.06,0.0411
ON,2026-07-13,0.74,-0.2699
ORCL,2026-08-11,0.97,0.0398
ORCL,2026-07-13,-1.22,0.2122
ORLY,2026-08-11,-1.33,-0.3274
ORLY,2026-07-13,1.54,-0.0626
OTIS,2026-08-11,-0.58,-0.0073
OTIS,2026-07-13,0.07,0.4878
OXY,2026-08-11,-0.01,0.0306
OXY,2026-07-13,1.93,0.0308
PAM,2026-08-11,1.5,0.0238
PAM,2026-07-13,-0.96,0.3378
PANW,2026-08-11,-1.57,0.2881
PANW,2026-07-13,0.29,0.064
PAYX,2026-08-11,-1.6,-0.0894
PAYX,2026-07-13,0.77,-0.0231
PBR,2026-08-11,0.96,-0.2384
PBR,2026-07-13,2.2,0.2497
PCAR,2026-08-11,-0.9,-0.044
PCAR,2026-07-13,-1.18,0.0311
PCG,2026-08-11,1.01,0.773
PCG,2026-07-13,-0.94,0.3663
PEG,2026-08-11,-0.98,0.8648
PEG,2026-07-13,-2.01,0.2912
PEP,2026-08-11,-1.82,0.2389
PEP,2026-07-13,1.53,-0.2382
PFE,2026-08-11,-0.55,-0.343
PFE,2026-07-13,1.11,0.1887
PFF,2026-08-11,-0.41,-0.6282
PFF,2026-07-13,0.89,0.2752
PFG,2026-08-11,-1.06,0.4106
PFG,2026-07-13,0.42,0.0151
PG,2026-08-11,-1.77,-0.0633
PG,2026-07-13,-1.25,0.1623
PGR,2026-08-11,-0.68,-0.4236
PGR,2026-07-13,0.03,-0.0594
PH,2026-08-11,1.89,-0.1518
PH,2026-07-13,-2.1,0.5449
PHM,2026-08-11,-0.85,0.0168
PHM,2026-07-13,0.88,-0.0777
PKG,2026-08-11,0.49,-0.1871
PKG,2026-07-13,-1.7,0.407
PLD,2026-08-11,-0.08,-0.133
PLD,2026-07-13,-0.1,-0.0884
PLTR,2026-08-11,1.59,-0.6075
PLTR,2026-07-13,-1.04,0.0323
PM,2026-08-11,-0.14,-0.2475
PM,2026-07-13,0.21,0.1691
PNC,2026-08-11,-1.73,0.6329
PNC,2026-07-13,-0.88,0.2489
PNR,2026-08-11,0.49,-0.5086
PNR,2026-07-13,-2.64,0.5591
PNW,2026-08-11,-1.43,0.2244
PNW,2026-07-13,-0.44,0.1987
PODD,2026-08-11,1.73,-0.4722
PODD,2026-07-13,-2.07,0.2941
POWA,2026-08-11,0.9,-0.2587
POWA,2026-07-13,-1.83,0.0922
PPG,2026-08-11,0.78,-0.1907
PPG,2026-07-13,1.42,-0.0186
PPL,2026-08-11,-0.89,0.2369
PPL,2026-07-13,1.26,-0.1421
PPLT,2026-08-11,0.11,0.1453
PPLT,2026-07-13,-0.79,0.0078
PRU,2026-08-11,-1.49,0.1967
PRU,2026-07-13,0.83,0.0631
PSA,2026-08-11,0.04,-0.1055
PSA,2026-07-13,-1.49,0.1039
PSKY,2026-08-11,1.2,0.0826
PSKY,2026-07-13,-0.33,0.9621
PSX,2026-08-11,0.07,0.0722
PSX,2026-07-13,2.69,0.0351
PTC,2026-08-11,0.95,-0.1648
PTC,2026-07-13,1.38,-0.2271
PWR,2026-08-11,1.09,-0.4071
PWR,2026-07-13,-0.06,0.1785
PYPL,2026-08-11,0.03,-0.5325
PYPL,2026-07-13,0.53,0.4445
Q,2026-08-11,-0.55,0.1699
Q,2026-07-13,0.71,0.1075
QAT,2026-08-11,-1.17,
QAT,2026-07-13,-1.54,
QCOM,2026-08-11,0.06,-0.062
QCOM,2026-07-13,-2.01,-0.001
QQQ,2026-08-11,-0.14,-0.2032
QQQ,2026-07-13,-0.23,-0.2491
QUAL,2026-08-11,0.05,-0.0208
QUAL,2026-07-13,-0.59,-0.0617
RCL,2026-08-11,0.07,0.0314
RCL,2026-07-13,-2.23,0.104
REG,2026-08-11,-0.49,0.2648
REG,2026-07-13,0.4,0.4541
REGN,2026-08-11,0.63,-0.2024
REGN,2026-07-13,-0.52,0.3669
RF,2026-08-11,-1.94,0.2608
RF,2026-07-13,-0.73,0.2389
RIG,2026-08-11,2.06,0.0546
RIG,2026-07-13,-0.51,0.1704
RJF,2026-08-11,-1.38,0.0493
RJF,2026-07-13,0.98,-0.0629
RL,2026-08-11,-1.62,-0.0734
RL,2026-07-13,-0.6,0.1779
RMD,2026-08-11,-1.15,-0.2653
RMD,2026-07-13,1.77,-0.0205
ROK,2026-08-11,0.79,-0.1104
ROK,2026-07-13,0.2,0.1997
ROKU,2026-08-11,-0.21,0.121
ROKU,2026-07-13,-0.26,-0.6781
ROL,2026-08-11,0.14,-0.3163
ROL,2026-07-13,-0.59,0.2597
ROP,2026-08-11,0.71,-0.3564
ROP,2026-07-13,-0.58,0.3961
ROST,2026-08-11,-1.01,0.6078
ROST,2026-07-13,-0.96,0.066
RSG,2026-08-11,-0.83,-0.2349
RSG,2026-07-13,-0.08,-0.0463
RSP,2026-08-11,0.43,0.0596
RSP,2026-07-13,-1.7,0.2775
RTX,2026-08-11,-0.25,-0.0831
RTX,2026-07-13,-0.61,0.0266
RUT,2026-08-11,1.08,
RUT,2026-07-13,-1.81,
RVTY,2026-08-11,-0.71,0.1767
RVTY,2026-07-13,-0.26,0.1926
SBAC,2026-08-11,1.15,-0.1664
SBAC,2026-07-13,-1.39,0.065
SBLK,2026-08-11,1.25,-0.0849
SBLK,2026-07-13,1.13,0.083
SBUX,2026-08-11,-1.02,0.5841
SBUX,2026-07-13,-1.58,0.5718
SCHP,2026-08-11,-0.76,-0.9918
SCHP,2026-07-13,0.74,-0.9943
SCHW,2026-08-11,-1.44,0.2358
SCHW,2026-07-13,0.94,0.0799
SD,2026-08-11,1.8,0.3134
SD,2026-07-13,-1.82,0.1264
SDY,2026-08-11,-0.69,0.1026
SDY,2026-07-13,1.05,0.035
SHW,2026-08-11,0.95,-0.4096
SHW,2026-07-13,-0.83,0.0722
SHY,2026-08-11,-0.64,0.2039
SHY,2026-07-13,0.46,0.0111
SILJ,2026-08-11,1.0,0.1356
SILJ,2026-07-13,-2.02,-0.0379
SJM,2026-08-11,-0.56,0.0409
SJM,2026-07-13,-3.07,0.0144
SLB,2026-08-11,1.12,-0.2557
SLB,2026-07-13,-1.34,0.0898
SLV,2026-08-11,-0.76,0.1835
SLV,2026-07-13,-0.79,-0.1315
SM,2026-08-11,1.22,-0.1423
SM,2026-07-13,0.12,0.0051
SMCI,2026-08-11,1.24,0.1171
SMCI,2026-07-13,-3.87,-0.0052
SMH,2026-08-11,-1.02,-0.1755
SMH,2026-07-13,-0.05,-0.1441
SNA,2026-08-11,0.72,-0.119
SNA,2026-07-13,-0.12,0.3419
SNDK,2026-08-11,-0.04,-0.4189
SNDK,2026-07-13,1.28,-0.2143
SNPS,2026-08-11,0.85,0.2201
SNPS,2026-07-13,-1.37,0.7695
SO,2026-08-11,-1.61,0.1408
SO,2026-07-13,-0.37,0.0897
SOLV,2026-08-11,1.54,-0.4079
SOLV,2026-07-13,-2.38,0.2209
SOYB,2026-08-11,-0.86,0.0277
SOYB,2026-07-13,1.19,1.1127
SPG,2026-08-11,-1.52,0.1612
SPG,2026-07-13,1.16,0.0204
SPGI,2026-08-11,-1.64,0.0124
SPGI,2026-07-13,1.38,-0.0912
SPHB,2026-08-11,-0.6,-0.048
SPHB,2026-07-13,-0.5,-0.2018
SPLV,2026-08-11,-1.86,0.3098
SPLV,2026-07-13,-0.28,-0.351
SPX,2026-08-11,1.08,
SPX,2026-07-13,-2.26,
SPY,2026-08-11,0.94,-0.0888
SPY,2026-07-13,-1.64,-0.1009
SRE,2026-08-11,0.83,0.295
SRE,2026-07-13,-2.06,0.651
STE,2026-08-11,-0.41,-0.3727
STE,2026-07-13,1.35,0.0207
STIP,2026-08-11,-0.73,1.9837
STIP,2026-07-13,-0.35,0.872
STLA,2026-08-11,-0.54,0.0744
STLA,2026-07-13,-1.02,0.2807
STLD,2026-08-11,-1.17,0.2692
STLD,2026-07-13,1.14,0.0166
STNG,2026-08-11,-1.43,0.2493
STNG,2026-07-13,1.76,0.0276
STT,2026-08-11,-0.24,0.0749
STT,2026-07-13,0.64,0.4136
STX,2026-08-11,-1.28,-0.157
STX,2026-07-13,1.12,0.0768
STZ,2026-08-11,-1.2,0.021
STZ,2026-07-13,1.24,-0.0209
SW,2026-08-11,0.72,-0.3046
SW,2026-07-13,-0.03,-0.0657
SWK,2026-08-11,-0.99,-0.0583
SWK,2026-07-13,1.03,-0.1196
SWKS,2026-08-11,1.3,-0.1168
SWKS,2026-07-13,-1.37,0.3495
SYF,2026-08-11,-2.12,0.08
SYF,2026-07-13,1.81,-0.1939
SYK,2026-08-11,1.12,-0.4414
SYK,2026-07-13,0.42,-0.0444
SYY,2026-08-11,-1.21,-0.1206
SYY,2026-07-13,-0.55,0.3426
T,2026-08-11,-0.59,-0.5512
T,2026-07-13,0.69,-0.0419
TAGS,2026-08-11,0.36,0.5422
TAGS,2026-07-13,1.29,2.2699
TAP,2026-08-11,0.06,-0.0972
TAP,2026-07-13,0.73,0.2459
TDG,2026-08-11,-0.12,0.0296
TDG,2026-07-13,-1.68,0.1855
TDW,2026-08-11,1.64,-0.4078
TDW,2026-07-13,1.93,0.1321
TDY,2026-08-11,-1.7,0.1018
TDY,2026-07-13,-1.8,0.352
TECH,2026-08-11,-0.85,1.9724
TECH,2026-07-13,0.66,-0.8457
TECK,2026-08-11,0.48,-0.2267
TECK,2026-07-13,-1.02,-0.0047
TEL,2026-08-11,1.44,0.064
TEL,2026-07-13,-2.64,0.6893
TER,2026-08-11,-1.36,-0.1682
TER,2026-07-13,1.03,-0.1163
TFC,2026-08-11,-1.62,0.4091
TFC,2026-07-13,0.27,-0.1296
TGT,2026-08-11,-1.3,0.7677
TGT,2026-07-13,1.25,0.0423
THD,2026-08-11,-1.32,0.2789
THD,2026-07-13,0.65,-0.3075
TIP,2026-08-11,-1.03,-0.9913
TIP,2026-07-13,0.59,-0.9949
TJX,2026-08-11,-0.68,0.2787
TJX,2026-07-13,-0.32,0.1306
TKO,2026-08-11,-1.13,0.812
TKO,2026-07-13,0.86,-0.0017
TLT,2026-08-11,0.35,0.2557
TLT,2026-07-13,1.01,-0.0198
TMO,2026-08-11,0.52,-0.2854
TMO,2026-07-13,-2.43,0.2196
TMUS,2026-08-11,0.57,-0.4457
TMUS,2026-07-13,1.11,0.0326
TNX,2026-08-11,0.66,
TNX,2026-07-13,0.07,
TPL,2026-08-11,1.53,0.0332
TPL,2026-07-13,-1.61,0.116
TPR,2026-08-11,-1.42,0.6543
TPR,2026-07-13,-0.94,0.539
TRGP,2026-08-11,1.4,-0.1307
TRGP,2026-07-13,1.23,0.0649
TRMB,2026-08-11,0.96,0.2351
TRMB,2026-07-13,-3.0,0.7544
TROW,2026-08-11,-0.04,-0.0121
TROW,2026-07-13,1.94,-0.1034
TRV,2026-08-11,0.66,-0.4102
TRV,2026-07-13,-2.1,0.2786
TS,2026-08-11,2.11,-0.233
TS,2026-07-13,-1.75,0.2127
TSCO,2026-08-11,-0.12,0.3
TSCO,2026-07-13,-0.98,-0.0254
TSLA,2026-08-11,-0.68,-0.3499
TSLA,2026-07-13,0.9,-0.2473
TSN,2026-08-11,1.25,-0.1238
TSN,2026-07-13,-1.81,0.411
TT,2026-08-11,-0.11,0.0561
TT,2026-07-13,0.09,0.0077
TTD,2026-08-11,2.36,-0.452
TTD,2026-07-13,-1.62,0.933
TTWO,2026-08-11,1.45,0.0794
TTWO,2026-07-13,-0.06,0.3498
TUR,2026-08-11,-0.03,0.8633
TUR,2026-07-13,-0.95,1.3156
TXN,2026-08-11,-1.05,0.0911
TXN,2026-07-13,0.56,-0.0108
TXT,2026-08-11,0.99,-0.3669
TXT,2026-07-13,0.78,0.134
TYL,2026-08-11,0.85,-0.0609
TYL,2026-07-13,-1.34,0.2492
TYX,2026-08-11,0.62,
TYX,2026-07-13,0.91,
UAL,2026-08-11,0.67,0.0442
UAL,2026-07-13,-1.32,-0.0643
UBER,2026-08-11,1.32,-0.2546
UBER,2026-07-13,0.66,-0.0268
UDR,2026-08-11,-0.88,-0.1044
UDR,2026-07-13,-0.72,0.3539
UHS,2026-08-11,0.27,-0.2315
UHS,2026-07-13,0.91,0.469
ULTA,2026-08-11,0.74,0.2813
ULTA,2026-07-13,-0.39,0.0382
UNG,2026-08-11,-1.75,-0.1314
UNG,2026-07-13,-0.34,0.0601
UNH,2026-08-11,-1.15,0.1565
UNH,2026-07-13,-1.36,0.4601
UNP,2026-08-11,0.59,-0.0949
UNP,2026-07-13,-1.71,0.1916
UPS,2026-08-11,1.19,-0.2574
UPS,2026-07-13,-3.29,0.3059
URA,2026-08-11,0.69,-0.1017
URA,2026-07-13,-1.8,-0.0019
URI,2026-08-11,0.7,-0.3783
URI,2026-07-13,-1.06,0.3977
URNM,2026-08-11,-0.4,0.0865
URNM,2026-07-13,-1.62,0.0813
USB,2026-08-11,-1.94,0.0599
USB,2026-07-13,-1.12,0.0117
USO,2026-08-11,0.8,-0.1843
USO,2026-07-13,2.77,0.2303
UUP,2026-08-11,0.81,1.0819
UUP,2026-07-13,0.73,0.2202
V,2026-08-11,-1.81,0.1041
V,2026-07-13,1.37,0.1713
VAL,2026-08-11,2.09,0.0128
VAL,2026-07-13,-0.38,0.3125
VEEV,2026-08-11,-0.54,0.1045
VEEV,2026-07-13,-1.27,-0.0288
VICI,2026-08-11,-1.2,0.385
VICI,2026-07-13,0.79,-0.5593
VIX,2026-08-11,-0.07,
VIX,2026-07-13,-1.91,
VLO,2026-08-11,-1.43,0.1431
VLO,2026-07-13,2.31,0.104
VLTO,2026-08-11,1.02,-0.0656
VLTO,2026-07-13,-3.3,0.048
VMC,2026-08-11,0.05,-0.1604
VMC,2026-07-13,0.37,0.0359
VNM,2026-08-11,1.01,-0.3257
VNM,2026-07-13,0.98,-0.1323
VRSK,2026-08-11,1.15,-0.2135
VRSK,2026-07-13,1.13,0.0444
VRSN,2026-08-11,1.1,-0.2033
VRSN,2026-07-13,-0.73,0.1073
VRT,2026-08-11,0.58,-0.2641
VRT,2026-07-13,0.96,-0.1029
VRTX,2026-08-11,-0.64,-0.1493
VRTX,2026-07-13,1.84,0.0874
VST,2026-08-11,1.41,-0.1153
VST,2026-07-13,-1.84,0.3985
VTR,2026-08-11,1.88,-0.2754
VTR,2026-07-13,-2.27,0.0749
VTRS,2026-08-11,1.81,-0.0971
VTRS,2026-07-13,-0.47,0.3342
VXN,2026-08-11,-1.23,
VXN,2026-07-13,-1.95,
VZ,2026-08-11,-0.92,-0.4839
VZ,2026-07-13,0.49,-0.1484
WAB,2026-08-11,0.62,-0.4076
WAB,2026-07-13,-0.72,0.1729
WAT,2026-08-11,1.07,-0.125
WAT,2026-07-13,-1.4,0.8785
WBD,2026-08-11,0.63,0.5738
WBD,2026-07-13,0.77,0.7495
WDAY,2026-08-11,0.75,-0.1109
WDAY,2026-07-13,-0.76,0.0629
WDC,2026-08-11,-0.24,-0.3105
WDC,2026-07-13,0.92,-0.2029
WEAT,2026-08-11,0.49,-0.1103
WEAT,2026-07-13,1.42,0.1968
WEC,2026-08-11,-1.58,0.3105
WEC,2026-07-13,-0.55,0.3199
WELL,2026-08-11,1.5,-0.1321
WELL,2026-07-13,-2.11,0.143
WFC,2026-08-11,-1.27,-0.1703
WFC,2026-07-13,0.19,0.337
WM,2026-08-11,-0.54,-0.1934
WM,2026-07-13,0.91,-0.0364
WMB,2026-08-11,-0.12,0.3021
WMB,2026-07-13,1.04,0.1353
WMT,2026-08-11,-1.65,0.3339
WMT,2026-07-13,-0.51,0.1664
WRB,2026-08-11,-0.81,-0.0402
WRB,2026-07-13,-1.69,2.6239
WSM,2026-08-11,0.69,0.3383
WSM,2026-07-13,-1.61,0.1566
WST,2026-08-11,0.64,-0.2042
WST,2026-07-13,-2.3,1.5589
WTW,2026-08-11,-0.2,-0.3015
WTW,2026-07-13,0.93,0.0895
WY,2026-08-11,0.22,-0.235
WY,2026-07-13,1.73,-0.1837
WYNN,2026-08-11,-0.28,0.4223
WYNN,2026-07-13,-1.12,0.4951
XEL,2026-08-11,-1.17,0.5924
XEL,2026-07-13,-0.84,0.0281
XES,2026-08-11,2.41,-0.0402
XES,2026-07-13,-2.01,0.1153
XLB,2026-08-11,0.04,1.0151
XLB,2026-07-13,-0.62,0.5561
XLC,2026-08-11,0.93,-0.1892
XLC,2026-07-13,1.06,0.2691
XLE,2026-08-11,1.64,-0.0139
XLE,2026-07-13,0.78,0.0427
XLF,2026-08-11,-1.89,0.2938
XLF,2026-07-13,0.2,0.2858
XLI,2026-08-11,0.2,0.0942
XLI,2026-07-13,-1.13,-0.1224
XLK,2026-08-11,0.3,-0.1725
XLK,2026-07-13,-1.13,-0.142
XLP,2026-08-11,-1.38,-0.1795
XLP,2026-07-13,0.36,-0.1915
XLRE,2026-08-11,-1.17,-0.1131
XLRE,2026-07-13,-0.58,-0.2355
XLU,2026-08-11,-0.86,0.1994
XLU,2026-07-13,-1.66,-0.0074
XLV,2026-08-11,-1.26,-0.0816
XLV,2026-07-13,0.58,-0.4245
XLY,2026-08-11,0.75,-0.2925
XLY,2026-07-13,-0.53,-0.0196
XOM,2026-08-11,-1.04,0.367
XOM,2026-07-13,1.22,0.091
XOP,2026-08-11,1.56,-0.0365
XOP,2026-07-13,0.03,0.159
XYL,2026-08-11,1.04,-0.1048
XYL,2026-07-13,-0.65,0.5258
XYZ,2026-08-11,0.93,-0.0357
XYZ,2026-07-13,-1.93,0.3378
YUM,2026-08-11,1.84,-0.1535
YUM,2026-07-13,-0.08,0.1428
ZBH,2026-08-11,-1.73,-0.0858
ZBH,2026-07-13,1.36,-0.0625
ZBRA,2026-08-11,1.51,-0.6207
ZBRA,2026-07-13,-3.72,0.4099
ZTS,2026-08-11,1.77,-0.0543
ZTS,2026-07-13,-0.53,0.7025
