Date,Ticker,Ticker_name,Exposure,Category,model_score_mtd_change,current_model_score,previous_model_score
2026-07-16,ICL,ICL GROUP LTD,,MR Discretion,21.0,24.0,3.0
2026-07-16,IDXX,"IDEXX LABORATORIES, INC.",Health Care,Health Care,17.0,15.0,-2.0
2026-07-16,IEF,ISHARES:7-10 TRS BD ETF,Bonds,Bonds,-11.0,-23.0,-12.0
2026-07-16,IEX,IDEX ,Industrials,Industrials,31.0,17.0,-14.0
2026-07-16,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,Materials,79.0,29.0,-50.0
2026-07-16,INCY,INCYTE ,Health Care,Health Care,35.0,-17.0,-52.0
2026-07-16,INDA,ISHARES:MSCI INDIA,,Foreign,-10.0,-27.0,-17.0
2026-07-16,INTC,INTEL ,Information Technology,Information Technology,-27.0,-17.0,10.0
2026-07-16,INTU,INTUIT INC.,Information Technology,Information Technology,-81.0,-7.0,74.0
2026-07-16,INVH,INVITATION HOMES INC.,Real Estate,Real Estate,-4.0,-37.0,-33.0
2026-07-16,IP,INTERNATIONAL PAPER COMPANY,Materials,Materials,-67.0,-91.0,-24.0
2026-07-16,IQV,IQVIA HOLDINGS INC,Health Care,Health Care,27.0,-37.0,-64.0
2026-07-16,IR,INGERSOLL RAND INC.,Industrials,Industrials,22.0,-38.0,-60.0
2026-07-16,IRM,IRON MOUNTAIN INC.,Real Estate,Real Estate,-35.0,0.0,35.0
2026-07-16,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,Health Care,6.0,3.0,-3.0
2026-07-16,IT,"GARTNER, INC.",Information Technology,Information Technology,13.0,6.0,-7.0
2026-07-16,ITW,ILLINOIS TOOL WORKS INC.,Industrials,Industrials,37.0,-14.0,-51.0
2026-07-16,IVZ,INVESCO LTD.,Financials,Financials,-55.0,-11.0,44.0
2026-07-16,IWD,ISHARES:RUSS 1000 VL ETF,,Sector & Style ETFs,-24.0,-10.0,14.0
2026-07-16,IWF,ISHARES:RUSS 1000 GR ETF,,Sector & Style ETFs,-75.0,8.0,83.0
2026-07-16,IWM,ISHARES:RUSS 2000 ETF,,Sector & Style ETFs,-9.0,-29.0,-20.0
2026-07-16,J,JACOBS SOLUTIONS INC.,Industrials,Industrials,1.0,-36.0,-37.0
2026-07-16,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,Industrials,-8.0,9.0,17.0
2026-07-16,JBL,JABIL INC.,Information Technology,Information Technology,-59.0,-17.0,42.0
2026-07-16,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Industrials,9.0,56.0,47.0
2026-07-16,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,Financials,9.0,-35.0,-44.0
2026-07-16,JNJ,JOHNSON & JOHNSON,Health Care,Health Care,33.0,19.0,-14.0
2026-07-16,JNK,SPDR BBG HIGH YIELD BD,,Bonds,-8.0,-18.0,-10.0
2026-07-16,JPM,JPMORGAN CHASE & CO.,Financials,Financials,9.0,-21.0,-30.0
2026-07-16,KDP,KEURIG DR PEPPER INC.,Consumer Staples,Consumer Staples,52.0,11.0,-41.0
2026-07-16,KEY,KEYCORP,Financials,Financials,53.0,-29.0,-82.0
2026-07-16,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,Information Technology,-61.0,-11.0,50.0
2026-07-16,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,Consumer Staples,-20.0,-27.0,-7.0
2026-07-16,KIM,KIMCO REALTY .,Real Estate,Real Estate,-4.0,-10.0,-6.0
2026-07-16,KKR,KKR & CO. INC.,Financials,Financials,-28.0,-46.0,-18.0
2026-07-16,KLAC,KLA ,Information Technology,Information Technology,55.0,35.0,-20.0
2026-07-16,KMB,KIMBERLY-CLARK ,Consumer Staples,Consumer Staples,2.0,-58.0,-60.0
2026-07-16,KMI,"KINDER MORGAN, INC.",Energy,Energy,-27.0,-8.0,19.0
2026-07-16,KO,THE COCA-COLA COMPANY,Consumer Staples,Consumer Staples,-45.0,-46.0,-1.0
2026-07-16,KR,THE KROGER CO.,Consumer Staples,Consumer Staples,-3.0,-3.0,-0.0
2026-07-16,KVUE,KENVUE INC.,Consumer Staples,Consumer Staples,60.0,-10.0,-70.0
2026-07-16,L,LOEWS ,Financials,Financials,46.0,3.0,-43.0
2026-07-16,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,Industrials,-21.0,-21.0,-0.0
2026-07-16,LEN,LENNAR ,Consumer Discretionary,Consumer Discretionary,-15.0,-53.0,-38.0
2026-07-16,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,Health Care,45.0,-6.0,-51.0
2026-07-16,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,Industrials,-87.0,-39.0,48.0
2026-07-16,LII,LENNOX INTERNATIONAL INC.,Industrials,Industrials,-14.0,-57.0,-43.0
2026-07-16,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,Materials,83.0,71.0,-12.0
2026-07-16,LITE,LUMENTUM HOLDINGS INC.,Information Technology,Information Technology,-17.0,-17.0,0.0
2026-07-16,LLY,ELI LILLY AND COMPANY,Health Care,Health Care,49.0,13.0,-36.0
2026-07-16,LMT,LOCKHEED MARTIN ,Industrials,Industrials,18.0,26.0,8.0
2026-07-16,LNT,ALLIANT ENERGY ,Utilities,Utilities,65.0,-9.0,-74.0
2026-07-16,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,34.0,3.0,-31.0
2026-07-16,LQD,ISHARES:IBOXX $IG CORP,Bonds,Bonds,56.0,36.0,-20.0
2026-07-16,LRCX,LAM RESEARCH ,Information Technology,Information Technology,8.0,5.0,-3.0
2026-07-16,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,Consumer Discretionary,-80.0,-24.0,56.0
2026-07-16,LUV,SOUTHWEST AIRLINES CO.,Industrials,Industrials,33.0,-7.0,-40.0
2026-07-16,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,Consumer Discretionary,-22.0,14.0,36.0
2026-07-16,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,Materials,11.0,31.0,20.0
2026-07-16,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,Communication Services,33.0,34.0,1.0
2026-07-16,MA,MASTERCARD INC..,Financials,Financials,11.0,-46.0,-57.0
2026-07-16,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,Real Estate,64.0,8.0,-56.0
2026-07-16,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,Consumer Discretionary,24.0,30.0,6.0
2026-07-16,MAS,MASCO ,Industrials,Industrials,17.0,-3.0,-20.0
2026-07-16,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,5.0,20.0,15.0
2026-07-16,MCHI,ISHARES:MSCI CHINA,,Foreign,-56.0,-39.0,17.0
2026-07-16,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,-7.0,28.0,35.0
2026-07-16,MCK,MCKESSON ,Health Care,Health Care,-31.0,-36.0,-5.0
2026-07-16,MCO,MOODY'S ,Financials,Financials,-40.0,-24.0,16.0
2026-07-16,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,-11.0,-0.0,11.0
2026-07-16,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,-32.0,-38.0,-6.0
2026-07-16,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,36.0,-1.0,-37.0
2026-07-16,MET,"METLIFE, INC.",Financials,Financials,-63.0,-49.0,14.0
2026-07-16,META,"META PLATFORMS, INC.",Communication Services,Communication Services,-82.0,-68.0,14.0
2026-07-16,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,-5.0,4.0,9.0
2026-07-16,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,-58.0,-54.0,4.0
2026-07-16,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,-11.0,-36.0,-25.0
2026-07-16,MMM,3M COMPANY,Industrials,Industrials,29.0,-14.0,-43.0
2026-07-16,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,-4.0,-1.0,3.0
2026-07-16,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,-21.0,-16.0,5.0
2026-07-16,MOS,THE MOSAIC COMPANY,Materials,Materials,6.0,14.0,8.0
2026-07-16,MP,MP MATERIALS CORP,,MR Discretion,-70.0,-35.0,35.0
2026-07-16,MPC,MARATHON PETROLEUM ,Energy,Energy,-68.0,-22.0,46.0
2026-07-16,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-9.0,63.0,72.0
2026-07-16,MRK,"MERCK & CO., INC.",Health Care,Health Care,15.0,-53.0,-68.0
2026-07-16,MRNA,"MODERNA, INC.",Health Care,Health Care,3.0,1.0,-2.0
2026-07-16,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,-45.0,-102.0,-57.0
2026-07-16,MRVL,"MARVELL TECHNOLOGY, INC.",Information Technology,Information Technology,-56.0,-41.0,15.0
2026-07-16,MS,MORGAN STANLEY,Financials,Financials,-92.0,-11.0,81.0
2026-07-16,MSCI,MSCI INC.,Financials,Financials,-19.0,-12.0,7.0
2026-07-16,MSFT,MICROSOFT ,Information Technology,Information Technology,-68.0,-41.0,27.0
2026-07-16,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,-13.0,-18.0,-5.0
2026-07-16,MTB,M&T BANK ,Financials,Financials,68.0,-9.0,-77.0
2026-07-16,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,-52.0,-85.0,-33.0
2026-07-16,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-20.0,-20.0,-0.0
2026-07-16,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,-87.0,-47.0,40.0
2026-07-16,MUB,ISHARES:NATL MUNI BOND,,Bonds,71.0,51.0,-20.0
2026-07-16,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,-40.0,-47.0,-7.0
2026-07-16,NDAQ,"NASDAQ, INC.",Financials,Financials,-0.0,-0.0,0.0
2026-07-16,NDSN,NORDSON ,Industrials,Industrials,61.0,44.0,-17.0
2026-07-16,NDX,NASDAQ 100 INDEX,,Indices,11.0,53.0,42.0
2026-07-16,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,-6.0,-3.0,3.0
2026-07-16,NEM,NEWMONT ,Materials,Materials,9.0,9.0,0.0
2026-07-16,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,-14.0,-14.0,-0.0
2026-07-16,NI,NISOURCE INC.,Utilities,Utilities,9.0,2.0,-7.0
2026-07-16,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-78.0,6.0,84.0
2026-07-16,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,39.0,27.0,-12.0
2026-07-16,NORW,GLBL X MSCI NORWAY ETF,,Foreign,39.0,10.0,-29.0
2026-07-16,NOV,NOV INC.,,MR Discretion,15.0,22.0,7.0
2026-07-16,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,-41.0,-14.0,27.0
2026-07-16,NQ=F,NASDAQ 100 FUTURES,,Futures,-52.0,-26.0,26.0
2026-07-16,NRG,"NRG ENERGY, INC.",Utilities,Utilities,-13.0,-39.0,-26.0
2026-07-16,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,-33.0,-34.0,-1.0
2026-07-16,NTAP,"NETAPP, INC.",Information Technology,Information Technology,17.0,37.0,20.0
2026-07-16,NTRS,NORTHERN TRUST ,Financials,Financials,-45.0,-15.0,30.0
2026-07-16,NUE,NUCOR ,Materials,Materials,56.0,44.0,-12.0
2026-07-16,NVDA,NVIDIA ,Information Technology,Information Technology,-13.0,-41.0,-28.0
2026-07-16,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,-25.0,-86.0,-61.0
2026-07-16,NWSA,NEWS CORP.,Communication Services,Communication Services,-60.0,-35.0,25.0
2026-07-16,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,1.0,56.0,55.0
2026-07-16,O,REALTY INCOME ,Real Estate,Real Estate,-15.0,-27.0,-12.0
2026-07-16,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,6.0,-3.0,-9.0
2026-07-16,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-43.0,-5.0,38.0
2026-07-16,OKE,"ONEOK, INC.",Energy,Energy,-45.0,-40.0,5.0
2026-07-16,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-49.0,-75.0,-26.0
2026-07-16,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-25.0,31.0,56.0
2026-07-16,ORCL,ORACLE ,Information Technology,Information Technology,14.0,17.0,3.0
2026-07-16,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,3.0,-24.0,-27.0
2026-07-16,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,-11.0,-38.0,-27.0
2026-07-16,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,30.0,32.0,2.0
2026-07-16,PAM,PAMPA ENERGIA SA,,MR Discretion,-28.0,8.0,36.0
2026-07-16,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,52.0,13.0,-39.0
2026-07-16,PAYX,"PAYCHEX, INC.",Industrials,Industrials,-7.0,-27.0,-20.0
2026-07-16,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,-10.0,10.0,20.0
2026-07-16,PCAR,PACCAR INC,Industrials,Industrials,47.0,-27.0,-74.0
2026-07-16,PCG,PG&E ,Utilities,Utilities,0.0,-30.0,-30.0
2026-07-16,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,16.0,-26.0,-42.0
2026-07-16,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,-10.0,28.0,38.0
2026-07-16,PFE,PFIZER INC.,Health Care,Health Care,3.0,44.0,41.0
2026-07-16,PFF,ISHARES:PREF AND INC SEC,,Bonds,-54.0,8.0,62.0
2026-07-16,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,-3.0,25.0,28.0
2026-07-16,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,35.0,-2.0,-37.0
2026-07-16,PGR,THE PROGRESSIVE ,Financials,Financials,68.0,-2.0,-70.0
2026-07-16,PH,PARKER-HANNIFIN ,Industrials,Industrials,52.0,-8.0,-60.0
2026-07-16,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,-16.0,-43.0,-27.0
2026-07-16,PKG,PACKAGING  OF AMERICA,Materials,Materials,-11.0,-47.0,-36.0
2026-07-16,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,-74.0,-18.0,56.0
2026-07-16,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,-5.0,-5.0,0.0
2026-07-16,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,-62.0,-37.0,25.0
2026-07-16,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,-39.0,-66.0,-27.0
2026-07-16,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,76.0,23.0,-53.0
2026-07-16,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,62.0,-12.0,-74.0
2026-07-16,PODD,INSULET ,Health Care,Health Care,10.0,-26.0,-36.0
2026-07-16,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,-93.0,-70.0,23.0
2026-07-16,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,40.0,30.0,-10.0
2026-07-16,PPL,PPL ,Utilities,Utilities,30.0,-18.0,-48.0
2026-07-16,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,-47.0,-47.0,-0.0
2026-07-16,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,22.0,-57.0,-79.0
2026-07-16,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,68.0,25.0,-43.0
2026-07-16,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,12.0,48.0,36.0
2026-07-16,PSX,PHILLIPS 66,Energy,Energy,-22.0,-2.0,20.0
2026-07-16,PTC,PTC INC.,Information Technology,Information Technology,-9.0,-9.0,0.0
2026-07-16,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,-67.0,-17.0,50.0
2026-07-16,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,-38.0,-17.0,21.0
2026-07-16,Q,"QNITY ELECTRONICS, INC.",Information Technology,Information Technology,-8.0,-0.0,8.0
2026-07-16,QAT,ISHARES:MSCI QATAR,,Foreign,-24.0,3.0,27.0
2026-07-16,QCOM,QUALCOMM INC.,Information Technology,Information Technology,27.0,53.0,26.0
2026-07-16,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,-34.0,25.0,59.0
2026-07-16,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,-47.0,-48.0,-1.0
2026-07-16,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,-31.0,-51.0,-20.0
2026-07-16,REG,REGENCY CENTERS ,Real Estate,Real Estate,30.0,-43.0,-73.0
2026-07-16,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,-8.0,-43.0,-35.0
2026-07-16,RF,REGIONS FINANCIAL ,Financials,Financials,8.0,-26.0,-34.0
2026-07-16,RIG,TRANSOCEAN LTD,,MR Discretion,29.0,57.0,28.0
2026-07-16,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,-25.0,-33.0,-8.0
2026-07-16,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,103.0,36.0,-67.0
2026-07-16,RMD,RESMED INC.,Health Care,Health Care,-17.0,-58.0,-41.0
2026-07-16,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,25.0,16.0,-9.0
2026-07-16,ROKU,"ROKU, INC.",,MR Discretion,-10.0,21.0,31.0
2026-07-16,ROL,"ROLLINS, INC.",Industrials,Industrials,-32.0,-2.0,30.0
2026-07-16,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,-50.0,-77.0,-27.0
2026-07-16,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,54.0,59.0,5.0
2026-07-16,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,4.0,-60.0,-64.0
2026-07-16,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,-59.0,-44.0,15.0
2026-07-16,RTX,RTX ,Industrials,Industrials,42.0,5.0,-37.0
2026-07-16,RUT,RUSSELL 2000 INDEX,,Indices,19.0,18.0,-1.0
2026-07-16,RVTY,"REVVITY, INC.",Health Care,Health Care,6.0,-14.0,-20.0
2026-07-16,SATS,ECHOSTAR CORPORATION,Communication Services,Communication Services,-40.0,1.0,41.0
2026-07-16,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,24.0,12.0,-12.0
2026-07-16,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,28.0,55.0,27.0
2026-07-16,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,-21.0,-12.0,9.0
2026-07-16,SCHP,SCHWAB STR:US TIPS,,Bonds,-46.0,6.0,52.0
2026-07-16,SCHW,THE CHARLES SCHWAB ,Financials,Financials,-14.0,-33.0,-19.0
2026-07-16,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,4.0,43.0,39.0
2026-07-16,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,-19.0,-15.0,4.0
2026-07-16,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,-2.0,-62.0,-60.0
2026-07-16,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,-21.0,-39.0,-18.0
2026-07-16,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,9.0,9.0,0.0
2026-07-16,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,32.0,9.0,-23.0
2026-07-16,SLB,SCHLUMBERGER N.V.,Energy,Energy,43.0,43.0,0.0
2026-07-16,SLV,ISHARES:SILVER TRUST,,Commodities,9.0,9.0,-0.0
2026-07-16,SM,SM ENERGY COMPANY,,MR Discretion,-12.0,-13.0,-1.0
2026-07-16,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-33.0,4.0,37.0
2026-07-16,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,-23.0,5.0,28.0
2026-07-16,SNA,SNAP-ON INC.,Industrials,Industrials,43.0,-8.0,-51.0
2026-07-16,SNDK,SANDISK CORPORATION,Information Technology,Information Technology,-113.0,-38.0,75.0
2026-07-16,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,-60.0,-16.0,44.0
2026-07-16,SO,THE SOUTHERN COMPANY,Utilities,Utilities,63.0,3.0,-60.0
2026-07-16,SOLV,SOLVENTUM ,Health Care,Health Care,-57.0,-24.0,33.0
2026-07-16,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-11.0,33.0,44.0
2026-07-16,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,2.0,-48.0,-50.0
2026-07-16,SPGI,S&P GLOBAL INC.,Financials,Financials,-32.0,-20.0,12.0
2026-07-16,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,-57.0,-39.0,18.0
2026-07-16,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,24.0,-57.0,-81.0
2026-07-16,SPX,S&P 500 INDEX,,Indices,-81.0,-39.0,42.0
2026-07-16,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-65.0,-22.0,43.0
2026-07-16,SRE,SEMPRA,Utilities,Utilities,9.0,-5.0,-14.0
2026-07-16,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,-29.0,-57.0,-28.0
2026-07-16,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,-24.0,26.0,50.0
2026-07-16,STLA,STELLANTIS NV,,MR Discretion,-33.0,-20.0,13.0
2026-07-16,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,42.0,30.0,-12.0
2026-07-16,STNG,SCORPIO TANKERS INC.,,MR Discretion,8.0,49.0,41.0
2026-07-16,STT,STATE STREET ,Financials,Financials,-1.0,24.0,25.0
2026-07-16,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,-95.0,-11.0,84.0
2026-07-16,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,44.0,35.0,-9.0
2026-07-16,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,43.0,-31.0,-74.0
2026-07-16,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,7.0,-23.0,-30.0
2026-07-16,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,-58.0,4.0,62.0
2026-07-16,SYF,SYNCHRONY FINANCIAL,Financials,Financials,77.0,8.0,-69.0
2026-07-16,SYK,STRYKER ,Health Care,Health Care,-27.0,-68.0,-41.0
2026-07-16,SYY,SYSCO ,Consumer Staples,Consumer Staples,14.0,-16.0,-30.0
2026-07-16,T,AT&T INC.,Communication Services,Communication Services,-33.0,-22.0,11.0
2026-07-16,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,-31.0,16.0,47.0
2026-07-16,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,-2.0,-36.0,-34.0
2026-07-16,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,-11.0,-47.0,-36.0
2026-07-16,TDW,TIDEWATER INC.,,MR Discretion,-11.0,15.0,26.0
2026-07-16,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,56.0,45.0,-11.0
2026-07-16,TECH,BIO-TECHNE ,Health Care,Health Care,-26.0,-83.0,-57.0
2026-07-16,TECK,TECK RESOURCES LIMITED,,MR Discretion,2.0,35.0,33.0
2026-07-16,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-88.0,-34.0,54.0
2026-07-16,TER,"TERADYNE, INC.",Information Technology,Information Technology,-65.0,-32.0,33.0
2026-07-16,TFC,TRUIST FINANCIAL ,Financials,Financials,14.0,-29.0,-43.0
2026-07-16,TGT,TARGET ,Consumer Staples,Consumer Staples,24.0,-2.0,-26.0
2026-07-16,THD,ISHARES:MSCI THAI,,Foreign,-24.0,22.0,46.0
2026-07-16,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,-27.0,23.0,50.0
2026-07-16,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,28.0,18.0,-10.0
2026-07-16,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,-20.0,0.0,20.0
2026-07-16,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,80.0,53.0,-27.0
2026-07-16,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,-38.0,-85.0,-47.0
2026-07-16,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,-12.0,-17.0,-5.0
2026-07-16,TNX,10 Y TSY YLD NDX,Yields,Yields,-12.0,-15.0,-3.0
2026-07-16,TPL,TEXAS PACIFIC LAND ,Energy,Energy,-14.0,-40.0,-26.0
2026-07-16,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,14.0,40.0,26.0
2026-07-16,TRGP,TARGA RESOURCES CORP.,Energy,Energy,-24.0,16.0,40.0
2026-07-16,TRMB,TRIMBLE INC.,Information Technology,Information Technology,-35.0,-40.0,-5.0
2026-07-16,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,-17.0,-58.0,-41.0
2026-07-16,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,-23.0,-58.0,-35.0
2026-07-16,TS,TENARIS SA,,MR Discretion,-6.0,14.0,20.0
2026-07-16,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,-13.0,-36.0,-23.0
2026-07-16,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,-38.0,11.0,49.0
2026-07-16,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,-41.0,-26.0,15.0
2026-07-16,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,-37.0,-47.0,-10.0
2026-07-16,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,-70.0,-30.0,40.0
2026-07-16,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,36.0,13.0,-23.0
2026-07-16,TUR,ISHARES:MSCI TURKEY,,Foreign,-36.0,4.0,40.0
2026-07-16,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,15.0,34.0,19.0
2026-07-16,TXT,TEXTRON INC.,Industrials,Industrials,14.0,35.0,21.0
2026-07-16,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,-56.0,-35.0,21.0
2026-07-16,TYX,30 Y TSY YLD NDX,Yields,Yields,-62.0,-34.0,28.0
2026-07-16,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,49.0,-1.0,-50.0
2026-07-16,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,-57.0,-52.0,5.0
2026-07-16,UDR,"UDR, INC.",Real Estate,Real Estate,65.0,-16.0,-81.0
2026-07-16,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,-43.0,-40.0,3.0
