Date,Ticker,Ticker_name,Exposure,Category,Sharpe_Rank_mtd_change,current_Sharpe_Rank,previous_Sharpe_Rank
2026-06-29,IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,Information Technology,-48.0,39.1,87.1
2026-06-29,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,Financials,-13.1,0.2,13.3
2026-06-29,ICL,ICL GROUP LTD,,MR Discretion,-96.0,0.6,96.6
2026-06-29,IDXX,"IDEXX LABORATORIES, INC.",Health Care,Health Care,-31.4,23.6,55.0
2026-06-29,IEF,ISHARES:7-10 TRS BD ETF,Bonds,Bonds,23.1,66.9,43.8
2026-06-29,IEX,IDEX ,Industrials,Industrials,61.9,80.4,18.5
2026-06-29,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,Materials,-17.1,51.0,68.1
2026-06-29,INCY,INCYTE ,Health Care,Health Care,36.9,85.5,48.6
2026-06-29,INDA,ISHARES:MSCI INDIA,,Foreign,34.5,71.2,36.7
2026-06-29,INTC,INTEL ,Information Technology,Information Technology,-11.9,50.2,62.1
2026-06-29,INTU,INTUIT INC.,Information Technology,Information Technology,-12.3,22.4,34.7
2026-06-29,INVH,INVITATION HOMES INC.,Real Estate,Real Estate,5.6,88.7,83.1
2026-06-29,IP,INTERNATIONAL PAPER COMPANY,Materials,Materials,7.7,84.9,77.2
2026-06-29,IQV,IQVIA HOLDINGS INC,Health Care,Health Care,-23.1,57.5,80.6
2026-06-29,IR,INGERSOLL RAND INC.,Industrials,Industrials,82.3,96.2,13.9
2026-06-29,IRM,IRON MOUNTAIN INC.,Real Estate,Real Estate,4.4,49.4,45.0
2026-06-29,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,Health Care,10.5,44.8,34.3
2026-06-29,IT,"GARTNER, INC.",Information Technology,Information Technology,-65.1,26.8,91.9
2026-06-29,ITW,ILLINOIS TOOL WORKS INC.,Industrials,Industrials,67.9,91.5,23.6
2026-06-29,IVZ,INVESCO LTD.,Financials,Financials,-60.3,9.7,70.0
2026-06-29,IWD,ISHARES:RUSS 1000 VL ETF,,Sector & Style ETFs,-27.6,34.7,62.3
2026-06-29,IWF,ISHARES:RUSS 1000 GR ETF,,Sector & Style ETFs,-84.5,11.7,96.2
2026-06-29,IWM,ISHARES:RUSS 2000 ETF,,Sector & Style ETFs,-11.1,47.4,58.5
2026-06-29,J,JACOBS SOLUTIONS INC.,Industrials,Industrials,37.7,60.9,23.2
2026-06-29,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,Industrials,-25.2,40.7,65.9
2026-06-29,JBL,JABIL INC.,Information Technology,Information Technology,-10.9,40.3,51.2
2026-06-29,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Industrials,53.9,56.5,2.6
2026-06-29,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,Financials,55.8,66.9,11.1
2026-06-29,JNJ,JOHNSON & JOHNSON,Health Care,Health Care,65.0,83.5,18.5
2026-06-29,JNK,SPDR BBG HIGH YIELD BD,,Bonds,-10.8,32.3,43.1
2026-06-29,JPM,JPMORGAN CHASE & CO.,Financials,Financials,79.8,93.5,13.7
2026-06-29,KDP,KEURIG DR PEPPER INC.,Consumer Staples,Consumer Staples,30.9,96.2,65.3
2026-06-29,KEY,KEYCORP,Financials,Financials,57.0,78.0,21.0
2026-06-29,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,Information Technology,13.1,23.6,10.5
2026-06-29,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,Consumer Staples,-27.8,65.3,93.1
2026-06-29,KIM,KIMCO REALTY .,Real Estate,Real Estate,23.8,82.7,58.9
2026-06-29,KKR,KKR & CO. INC.,Financials,Financials,8.8,28.4,19.6
2026-06-29,KLAC,KLA ,Information Technology,Information Technology,25.8,80.0,54.2
2026-06-29,KMB,KIMBERLY-CLARK ,Consumer Staples,Consumer Staples,29.9,94.6,64.7
2026-06-29,KMI,"KINDER MORGAN, INC.",Energy,Energy,57.1,68.8,11.7
2026-06-29,KO,THE COCA-COLA COMPANY,Consumer Staples,Consumer Staples,22.6,75.6,53.0
2026-06-29,KR,THE KROGER CO.,Consumer Staples,Consumer Staples,3.6,16.5,12.9
2026-06-29,KVUE,KENVUE INC.,Consumer Staples,Consumer Staples,46.1,91.5,45.4
2026-06-29,L,LOEWS ,Financials,Financials,93.2,96.6,3.4
2026-06-29,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,Industrials,-8.3,1.0,9.3
2026-06-29,LEN,LENNAR ,Consumer Discretionary,Consumer Discretionary,1.0,49.4,48.4
2026-06-29,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,Health Care,36.5,88.3,51.8
2026-06-29,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,Industrials,-16.3,9.7,26.0
2026-06-29,LII,LENNOX INTERNATIONAL INC.,Industrials,Industrials,62.9,90.5,27.6
2026-06-29,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,Materials,32.2,66.1,33.9
2026-06-29,LITE,LUMENTUM HOLDINGS INC.,Information Technology,Information Technology,11.5,16.1,4.6
2026-06-29,LLY,ELI LILLY AND COMPANY,Health Care,Health Care,-8.7,80.0,88.7
2026-06-29,LMT,LOCKHEED MARTIN ,Industrials,Industrials,-23.8,33.1,56.9
2026-06-29,LNT,ALLIANT ENERGY ,Utilities,Utilities,71.8,89.5,17.7
2026-06-29,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,44.0,59.3,15.3
2026-06-29,LQD,ISHARES:IBOXX $IG CORP,Bonds,Bonds,-3.1,55.4,58.5
2026-06-29,LRCX,LAM RESEARCH ,Information Technology,Information Technology,-12.3,63.3,75.6
2026-06-29,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,Consumer Discretionary,-20.7,33.1,53.8
2026-06-29,LUV,SOUTHWEST AIRLINES CO.,Industrials,Industrials,6.4,88.3,81.9
2026-06-29,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,Consumer Discretionary,4.8,14.5,9.7
2026-06-29,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,Materials,-9.1,0.2,9.3
2026-06-29,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,Communication Services,11.9,85.1,73.2
2026-06-29,MA,MASTERCARD INC..,Financials,Financials,29.8,79.2,49.4
2026-06-29,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,Real Estate,39.7,98.2,58.5
2026-06-29,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,Consumer Discretionary,-29.7,30.0,59.7
2026-06-29,MAS,MASCO ,Industrials,Industrials,60.0,93.5,33.5
2026-06-29,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,6.1,33.7,27.6
2026-06-29,MCHI,ISHARES:MSCI CHINA,,Foreign,-14.3,3.0,17.3
2026-06-29,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,-14.3,31.9,46.2
2026-06-29,MCK,MCKESSON ,Health Care,Health Care,36.5,53.0,16.5
2026-06-29,MCO,MOODY'S ,Financials,Financials,12.7,44.6,31.9
2026-06-29,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,-7.1,41.5,48.6
2026-06-29,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,69.4,87.5,18.1
2026-06-29,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,0.4,53.0,52.6
2026-06-29,MET,"METLIFE, INC.",Financials,Financials,-6.3,65.3,71.6
2026-06-29,META,"META PLATFORMS, INC.",Communication Services,Communication Services,-42.5,18.8,61.3
2026-06-29,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,-11.5,71.6,83.1
2026-06-29,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,75.4,97.0,21.6
2026-06-29,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,11.2,30.8,19.6
2026-06-29,MMM,3M COMPANY,Industrials,Industrials,9.3,88.1,78.8
2026-06-29,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,26.6,99.8,73.2
2026-06-29,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,50.4,74.4,24.0
2026-06-29,MOS,THE MOSAIC COMPANY,Materials,Materials,-21.9,45.4,67.3
2026-06-29,MP,MP MATERIALS CORP,,MR Discretion,-26.2,12.5,38.7
2026-06-29,MPC,MARATHON PETROLEUM ,Energy,Energy,13.5,45.8,32.3
2026-06-29,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-10.3,9.7,20.0
2026-06-29,MRK,"MERCK & CO., INC.",Health Care,Health Care,-6.4,72.8,79.2
2026-06-29,MRNA,"MODERNA, INC.",Health Care,Health Care,50.4,97.0,46.6
2026-06-29,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,56.7,87.9,31.2
2026-06-29,MRVL,"MARVELL TECHNOLOGY, INC.",Information Technology,Information Technology,-15.9,63.5,79.4
2026-06-29,MS,MORGAN STANLEY,Financials,Financials,-49.8,29.6,79.4
2026-06-29,MSCI,MSCI INC.,Financials,Financials,-87.9,2.2,90.1
2026-06-29,MSFT,MICROSOFT ,Information Technology,Information Technology,-76.4,4.2,80.6
2026-06-29,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,21.1,56.2,35.1
2026-06-29,MTB,M&T BANK ,Financials,Financials,54.4,87.5,33.1
2026-06-29,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,50.8,80.0,29.2
2026-06-29,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-30.8,56.5,87.3
2026-06-29,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,-49.6,35.9,85.5
2026-06-29,MUB,ISHARES:NATL MUNI BOND,,Bonds,16.7,61.3,44.6
2026-06-29,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,33.7,85.5,51.8
2026-06-29,NDAQ,"NASDAQ, INC.",Financials,Financials,-40.9,2.6,43.5
2026-06-29,NDSN,NORDSON ,Industrials,Industrials,39.7,63.3,23.6
2026-06-29,NDX,NASDAQ 100 INDEX,,Indices,-70.1,21.4,91.5
2026-06-29,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,57.9,59.3,1.4
2026-06-29,NEM,NEWMONT ,Materials,Materials,-15.6,6.2,21.8
2026-06-29,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,-9.1,12.1,21.2
2026-06-29,NI,NISOURCE INC.,Utilities,Utilities,64.3,66.9,2.6
2026-06-29,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-57.2,23.2,80.4
2026-06-29,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,-16.3,13.7,30.0
2026-06-29,NORW,GLBL X MSCI NORWAY ETF,,Foreign,-18.2,0.6,18.8
2026-06-29,NOV,NOV INC.,,MR Discretion,-8.0,7.3,15.3
2026-06-29,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,-67.9,31.9,99.8
2026-06-29,NQ=F,NASDAQ 100 FUTURES,,Futures,-66.9,23.6,90.5
2026-06-29,NRG,"NRG ENERGY, INC.",Utilities,Utilities,81.0,88.3,7.3
2026-06-29,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,39.3,58.9,19.6
2026-06-29,NTAP,"NETAPP, INC.",Information Technology,Information Technology,-74.2,22.4,96.6
2026-06-29,NTRS,NORTHERN TRUST ,Financials,Financials,45.3,68.5,23.2
2026-06-29,NUE,NUCOR ,Materials,Materials,-66.3,10.9,77.2
2026-06-29,NVDA,NVIDIA ,Information Technology,Information Technology,-42.9,13.3,56.2
2026-06-29,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,58.7,95.0,36.3
2026-06-29,NWSA,NEWS CORP.,Communication Services,Communication Services,-9.5,26.8,36.3
2026-06-29,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,-51.6,16.9,68.5
2026-06-29,O,REALTY INCOME ,Real Estate,Real Estate,53.6,62.9,9.3
2026-06-29,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,-31.4,36.7,68.1
2026-06-29,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-82.0,8.1,90.1
2026-06-29,OKE,"ONEOK, INC.",Energy,Energy,65.5,78.0,12.5
2026-06-29,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,34.1,57.7,23.6
2026-06-29,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-54.4,11.3,65.7
2026-06-29,ORCL,ORACLE ,Information Technology,Information Technology,-92.5,6.5,99.0
2026-06-29,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,62.7,72.4,9.7
2026-06-29,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,72.7,79.6,6.9
2026-06-29,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,-15.9,0.2,16.1
2026-06-29,PAM,PAMPA ENERGIA SA,,MR Discretion,-34.9,31.2,66.1
2026-06-29,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,-27.8,71.2,99.0
2026-06-29,PAYX,"PAYCHEX, INC.",Industrials,Industrials,-6.8,83.5,90.3
2026-06-29,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,3.2,5.0,1.8
2026-06-29,PCAR,PACCAR INC,Industrials,Industrials,60.7,72.0,11.3
2026-06-29,PCG,PG&E ,Utilities,Utilities,33.4,78.4,45.0
2026-06-29,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,69.4,86.3,16.9
2026-06-29,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,27.2,30.2,3.0
2026-06-29,PFE,PFIZER INC.,Health Care,Health Care,-12.3,8.1,20.4
2026-06-29,PFF,ISHARES:PREF AND INC SEC,,Bonds,-34.5,13.3,47.8
2026-06-29,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,-2.8,49.4,52.2
2026-06-29,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,33.4,79.6,46.2
2026-06-29,PGR,THE PROGRESSIVE ,Financials,Financials,82.5,97.4,14.9
2026-06-29,PH,PARKER-HANNIFIN ,Industrials,Industrials,85.7,96.2,10.5
2026-06-29,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,65.1,97.4,32.3
2026-06-29,PKG,PACKAGING  OF AMERICA,Materials,Materials,30.3,83.3,53.0
2026-06-29,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,-23.0,14.5,37.5
2026-06-29,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,-73.4,1.8,75.2
2026-06-29,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,-3.1,67.3,70.4
2026-06-29,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,44.9,79.6,34.7
2026-06-29,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,86.9,93.8,6.9
2026-06-29,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,75.8,93.5,17.7
2026-06-29,PODD,INSULET ,Health Care,Health Care,48.6,89.1,40.5
2026-06-29,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,14.6,43.8,29.2
2026-06-29,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,8.9,70.0,61.1
2026-06-29,PPL,PPL ,Utilities,Utilities,52.8,68.1,15.3
2026-06-29,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,-25.4,2.2,27.6
2026-06-29,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,25.3,93.8,68.5
2026-06-29,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,26.6,83.5,56.9
2026-06-29,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,-30.5,29.6,60.1
2026-06-29,PSX,PHILLIPS 66,Energy,Energy,3.6,27.6,24.0
2026-06-29,PTC,PTC INC.,Information Technology,Information Technology,-52.3,16.9,69.2
2026-06-29,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,9.5,28.0,18.5
2026-06-29,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,53.2,64.9,11.7
2026-06-29,Q,"QNITY ELECTRONICS, INC.",Information Technology,Information Technology,-20.6,26.7,47.3
2026-06-29,QAT,ISHARES:MSCI QATAR,,Foreign,-66.3,2.2,68.5
2026-06-29,QCOM,QUALCOMM INC.,Information Technology,Information Technology,-71.0,13.7,84.7
2026-06-29,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,-70.7,20.8,91.5
2026-06-29,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,-59.1,30.4,89.5
2026-06-29,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,10.7,78.8,68.1
2026-06-29,REG,REGENCY CENTERS ,Real Estate,Real Estate,38.8,81.9,43.1
2026-06-29,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,60.7,63.3,2.6
2026-06-29,RF,REGIONS FINANCIAL ,Financials,Financials,45.2,73.2,28.0
2026-06-29,RIG,TRANSOCEAN LTD,,MR Discretion,-4.3,2.6,6.9
2026-06-29,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,68.2,72.4,4.2
2026-06-29,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,31.3,74.4,43.1
2026-06-29,RMD,RESMED INC.,Health Care,Health Care,57.9,76.0,18.1
2026-06-29,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,-2.0,58.5,60.5
2026-06-29,ROKU,"ROKU, INC.",,MR Discretion,-31.0,43.8,74.8
2026-06-29,ROL,"ROLLINS, INC.",Industrials,Industrials,11.1,12.1,1.0
2026-06-29,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,61.5,89.1,27.6
2026-06-29,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,-21.8,4.2,26.0
2026-06-29,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,63.1,95.4,32.3
2026-06-29,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,-25.4,49.0,74.4
2026-06-29,RTX,RTX ,Industrials,Industrials,11.5,54.6,43.1
2026-06-29,RUT,RUSSELL 2000 INDEX,,Indices,-7.8,48.2,56.0
2026-06-29,RVTY,"REVVITY, INC.",Health Care,Health Care,-29.7,65.3,95.0
2026-06-29,SATS,ECHOSTAR CORPORATION,Communication Services,Communication Services,-51.6,0.6,52.2
2026-06-29,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,4.0,14.5,10.5
2026-06-29,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,-54.2,6.9,61.1
2026-06-29,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,72.8,75.4,2.6
2026-06-29,SCHP,SCHWAB STR:US TIPS,,Bonds,-7.1,28.0,35.1
2026-06-29,SCHW,THE CHARLES SCHWAB ,Financials,Financials,56.3,70.8,14.5
2026-06-29,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,0.4,21.6,21.2
2026-06-29,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,43.8,69.8,26.0
2026-06-29,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,71.0,98.2,27.2
2026-06-29,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,25.4,49.0,23.6
2026-06-29,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,-33.1,6.0,39.1
2026-06-29,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,-1.9,79.6,81.5
2026-06-29,SLB,SCHLUMBERGER N.V.,Energy,Energy,-14.7,2.6,17.3
2026-06-29,SLV,ISHARES:SILVER TRUST,,Commodities,-31.3,1.0,32.3
2026-06-29,SM,SM ENERGY COMPANY,,MR Discretion,-23.4,13.7,37.1
2026-06-29,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-83.7,13.3,97.0
2026-06-29,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,-44.8,30.4,75.2
2026-06-29,SNA,SNAP-ON INC.,Industrials,Industrials,75.8,93.5,17.7
2026-06-29,SNDK,SANDISK CORPORATION,Information Technology,Information Technology,-45.2,26.8,72.0
2026-06-29,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,-18.0,28.0,46.0
2026-06-29,SO,THE SOUTHERN COMPANY,Utilities,Utilities,60.7,76.8,16.1
2026-06-29,SOLV,SOLVENTUM ,Health Care,Health Care,-26.6,69.6,96.2
2026-06-29,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-40.5,13.3,53.8
2026-06-29,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,61.1,95.0,33.9
2026-06-29,SPGI,S&P GLOBAL INC.,Financials,Financials,-4.0,31.9,35.9
2026-06-29,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,-50.0,29.6,79.6
2026-06-29,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,85.7,90.3,4.6
2026-06-29,SPX,S&P 500 INDEX,,Indices,-74.2,12.9,87.1
2026-06-29,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-75.8,12.5,88.3
2026-06-29,SRE,SEMPRA,Utilities,Utilities,73.4,74.8,1.4
2026-06-29,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,13.1,65.7,52.6
2026-06-29,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,-3.0,15.5,18.5
2026-06-29,STLA,STELLANTIS NV,,MR Discretion,-80.2,0.6,80.8
2026-06-29,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,-75.8,9.7,85.5
2026-06-29,STNG,SCORPIO TANKERS INC.,,MR Discretion,7.2,18.5,11.3
2026-06-29,STT,STATE STREET ,Financials,Financials,32.2,76.0,43.8
2026-06-29,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,-36.9,30.4,67.3
2026-06-29,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,36.1,58.5,22.4
2026-06-29,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,9.1,76.8,67.7
2026-06-29,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,55.1,96.6,41.5
2026-06-29,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,-41.7,24.0,65.7
2026-06-29,SYF,SYNCHRONY FINANCIAL,Financials,Financials,53.9,70.8,16.9
2026-06-29,SYK,STRYKER ,Health Care,Health Care,44.9,91.5,46.6
2026-06-29,SYY,SYSCO ,Consumer Staples,Consumer Staples,42.9,99.4,56.5
2026-06-29,T,AT&T INC.,Communication Services,Communication Services,-12.3,12.5,24.8
2026-06-29,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,-29.8,9.3,39.1
2026-06-29,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,28.9,59.7,30.8
2026-06-29,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,-13.9,70.4,84.3
2026-06-29,TDW,TIDEWATER INC.,,MR Discretion,17.1,17.3,0.2
2026-06-29,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,32.6,56.2,23.6
2026-06-29,TECH,BIO-TECHNE ,Health Care,Health Care,54.8,88.3,33.5
2026-06-29,TECK,TECK RESOURCES LIMITED,,MR Discretion,-54.0,14.1,68.1
2026-06-29,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-25.8,13.3,39.1
2026-06-29,TER,"TERADYNE, INC.",Information Technology,Information Technology,19.2,45.0,25.8
2026-06-29,TFC,TRUIST FINANCIAL ,Financials,Financials,44.4,56.9,12.5
2026-06-29,TGT,TARGET ,Consumer Staples,Consumer Staples,30.0,54.0,24.0
2026-06-29,THD,ISHARES:MSCI THAI,,Foreign,-51.6,12.9,64.5
2026-06-29,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,-1.6,23.2,24.8
2026-06-29,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,-10.1,18.7,28.8
2026-06-29,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,-31.7,55.0,86.7
2026-06-29,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,24.8,82.1,57.3
2026-06-29,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,-5.2,48.6,53.8
2026-06-29,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,-0.4,35.5,35.9
2026-06-29,TNX,10 Y TSY YLD NDX,Yields,Yields,-30.9,28.8,59.7
2026-06-29,TPL,TEXAS PACIFIC LAND ,Energy,Energy,65.1,73.6,8.5
2026-06-29,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,3.2,39.9,36.7
2026-06-29,TRGP,TARGA RESOURCES CORP.,Energy,Energy,38.5,65.3,26.8
2026-06-29,TRMB,TRIMBLE INC.,Information Technology,Information Technology,11.2,18.1,6.9
2026-06-29,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,28.6,86.3,57.7
2026-06-29,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,94.0,99.8,5.8
2026-06-29,TS,TENARIS SA,,MR Discretion,-8.7,2.6,11.3
2026-06-29,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,26.6,59.3,32.7
2026-06-29,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,-50.0,33.5,83.5
2026-06-29,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,3.9,32.7,28.8
2026-06-29,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,59.9,71.6,11.7
2026-06-29,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,-7.9,40.3,48.2
2026-06-29,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,26.0,84.5,58.5
2026-06-29,TUR,ISHARES:MSCI TURKEY,,Foreign,31.5,46.6,15.1
2026-06-29,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,-15.3,38.5,53.8
2026-06-29,TXT,TEXTRON INC.,Industrials,Industrials,7.3,26.0,18.7
2026-06-29,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,13.1,48.6,35.5
2026-06-29,TYX,30 Y TSY YLD NDX,Yields,Yields,-31.3,12.9,44.2
2026-06-29,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,-13.1,81.9,95.0
2026-06-29,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,54.3,81.5,27.2
2026-06-29,UDR,"UDR, INC.",Real Estate,Real Estate,22.6,95.4,72.8
2026-06-29,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,57.1,57.3,0.2
2026-06-29,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,0.0,18.8,18.8
2026-06-29,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,-52.2,40.9,93.1
2026-06-29,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,28.5,84.7,56.2
2026-06-29,UNP,UNION PACIFIC ,Industrials,Industrials,27.8,59.3,31.5
