Ticker,Ticker_name,Exposure,Date,wtd_pct_change
WDC,WESTERN DIGITAL ,Information Technology,2026-07-31,0.0482
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2026-07-31,0.1304
ALB,ALBEMARLE ,Materials,2026-07-31,0.0243
AMCR,AMCOR PLC,Materials,2026-07-31,0.0076
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2026-07-31,-0.01
AVY,AVERY DENNISON ,Materials,2026-07-31,0.0549
BALL,BALL ,Materials,2026-07-31,0.0166
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2026-07-31,0.001
CRH,CRH PUBLIC LIMITED COMPANY,Materials,2026-07-31,-0.0487
CTVA,"CORTEVA, INC.",Materials,2026-07-31,-0.1181
DD,"DUPONT DE NEMOURS, INC.",Materials,2026-07-31,-0.0051
DOW,DOW INC.,Materials,2026-07-31,0.0151
ECL,ECOLAB INC.,Materials,2026-07-31,0.033
FCX,FREEPORT-MCMORAN INC.,Materials,2026-07-31,0.0005
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2026-07-31,0.0432
IP,INTERNATIONAL PAPER COMPANY,Materials,2026-07-31,-0.0315
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2026-07-31,-0.0662
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2026-07-31,0.0292
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2026-07-31,-0.0616
MOS,THE MOSAIC COMPANY,Materials,2026-07-31,-0.0081
NEM,NEWMONT ,Materials,2026-07-31,0.0056
NUE,NUCOR ,Materials,2026-07-31,0.0393
PKG,PACKAGING  OF AMERICA,Materials,2026-07-31,-0.0336
PPG,"PPG INDUSTRIES, INC.",Materials,2026-07-31,-0.0472
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2026-07-31,0.0735
STLD,"STEEL DYNAMICS, INC.",Materials,2026-07-31,0.0168
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2026-07-31,-0.0533
VMC,VULCAN MATERIALS COMPANY,Materials,2026-07-31,-0.0398
AMT,AMERICAN TOWER ,Real Estate,2026-07-31,0.0401
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2026-07-31,0.01
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2026-07-31,-0.0211
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2026-07-31,0.0146
CBRE,"CBRE GROUP, INC.",Real Estate,2026-07-31,0.0527
CCI,CROWN CASTLE INC.,Real Estate,2026-07-31,0.0187
CPT,CAMDEN PROPERTY TRUST,Real Estate,2026-07-31,-0.0257
CSGP,"COSTAR GROUP, INC.",Real Estate,2026-07-31,0.0398
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2026-07-31,-0.053
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2026-07-31,-0.0198
EQIX,"EQUINIX, INC.",Real Estate,2026-07-31,-0.0599
EQR,EQUITY RESIDENTIAL,Real Estate,2026-07-31,-0.0208
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-07-31,-0.0318
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-07-31,0.0022
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-07-31,-0.0158
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-07-31,0.0257
INVH,INVITATION HOMES INC.,Real Estate,2026-07-31,-0.002
IRM,IRON MOUNTAIN INC.,Real Estate,2026-07-31,-0.0467
KIM,KIMCO REALTY .,Real Estate,2026-07-31,-0.0238
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-07-31,-0.0115
O,REALTY INCOME ,Real Estate,2026-07-31,-0.0264
PLD,"PROLOGIS, INC.",Real Estate,2026-07-31,-0.0205
PSA,PUBLIC STORAGE.,Real Estate,2026-07-31,0.0052
REG,REGENCY CENTERS ,Real Estate,2026-07-31,-0.0226
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-07-31,0.0427
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-07-31,-0.0018
UDR,"UDR, INC.",Real Estate,2026-07-31,-0.0361
VICI,VICI PROPERTIES INC.,Real Estate,2026-07-31,-0.0142
VTR,"VENTAS, INC.",Real Estate,2026-07-31,-0.0698
WELL,WELLTOWER INC.,Real Estate,2026-07-31,-0.0699
WY,WEYERHAEUSER COMPANY,Real Estate,2026-07-31,0.0455
DXY,US DOLLAR INDEX,USD,2026-07-31,-0.0165
AEE,AMEREN ,Utilities,2026-07-31,-0.0366
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-07-31,-0.0567
AES,THE AES ,Utilities,2026-07-31,-0.0108
ATO,ATMOS ENERGY ,Utilities,2026-07-31,-0.0359
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-07-31,-0.0036
CEG,CONSTELLATION ENERGY,Utilities,2026-07-31,-0.0423
CMS,CMS ENERGY ,Utilities,2026-07-31,-0.0363
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-07-31,-0.0566
D,"DOMINION ENERGY, INC.",Utilities,2026-07-31,-0.0271
DTE,DTE ENERGY COMPANY,Utilities,2026-07-31,-0.0508
DUK,DUKE ENERGY ,Utilities,2026-07-31,-0.039
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-07-31,-0.0368
EIX,EDISON INTERNATIONAL,Utilities,2026-07-31,-0.08
ES,EVERSOURCE ENERGY,Utilities,2026-07-31,-0.0443
ETR,ENTERGY ,Utilities,2026-07-31,-0.0718
EVRG,"EVERGY, INC.",Utilities,2026-07-31,-0.0478
EXC,EXELON ,Utilities,2026-07-31,-0.036
FE,FIRSTENERGY CORP.,Utilities,2026-07-31,-0.0323
LNT,ALLIANT ENERGY ,Utilities,2026-07-31,-0.0555
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-07-31,-0.0319
NI,NISOURCE INC.,Utilities,2026-07-31,-0.0482
NRG,"NRG ENERGY, INC.",Utilities,2026-07-31,-0.0478
PCG,PG&E ,Utilities,2026-07-31,-0.0263
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-07-31,-0.0392
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-07-31,-0.0478
PPL,PPL ,Utilities,2026-07-31,-0.0279
SO,THE SOUTHERN COMPANY,Utilities,2026-07-31,-0.0279
SRE,SEMPRA,Utilities,2026-07-31,-0.0476
VST,VISTRA CORP.,Utilities,2026-07-31,-0.093
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-07-31,-0.0549
XEL,XCEL ENERGY INC.,Utilities,2026-07-31,-0.0425
FVX,5 YR TSY YLD NDX,Yields,2026-07-31,0.0068
TNX,10 Y TSY YLD NDX,Yields,2026-07-31,0.0128
TYX,30 Y TSY YLD NDX,Yields,2026-07-31,0.0233
ASC,ARDMORE SHIPPING ,,2026-07-31,0.047
BTC=F,BITCOIN FUTURES,,2026-07-31,-0.015
BTI,BRITISH AMERICAN TOBACCO P.L.C.,,2026-07-31,-0.0051
BTU,PEABODY ENERGY ,,2026-07-31,-0.0649
CALM,"CAL-MAINE FOODS, INC.",,2026-07-31,-0.0281
CANE,TEUCRIUM:SUGAR,,2026-07-31,-0.0093
CCJ,CAMECO ,,2026-07-31,-0.0168
CMBT,CMB.TECH NV,,2026-07-31,0.0267
CMRE,COSTAMARE INC.,,2026-07-31,-0.0089
CNR,"CORE NATURAL RESOURCES, INC.",,2026-07-31,-0.0404
COMT,ISHARES:GSCI COMM DYN RS,,2026-07-31,-0.0154
CORN,TEUCRIUM:CORN,,2026-07-31,-0.0355
CPER,UNITED STATES COPPER IDX,,2026-07-31,0.0316
CRESY,CRESUD INC.,,2026-07-31,0.0018
DBA,INVESCO DB MS AGRI,,2026-07-31,-0.0258
DBB,INVESCO DB MS BMTL,,2026-07-31,0.019
DBC,INVESCO DB CM IDX,,2026-07-31,-0.0216
DHT,"DHT HOLDINGS, INC.",,2026-07-31,0.0065
DIA,SPDR DOW JONES INDUS AVG,,2026-07-31,0.0107
DJI,DOW JONES INDUSTRIAL AVG INDEX,,2026-07-31,0.0104
EC,ECOPETROL SA,,2026-07-31,0.0475
ECH,ISHARES:MSCI CHILE,,2026-07-31,0.0186
EDEN,ISHARES:MSCI DENMARK,,2026-07-31,0.0145
EFNL,ISHARES:MSCI FINLAND,,2026-07-31,0.0214
EIDO,ISHARES:MSCI INDONESIA,,2026-07-31,0.009
EIRL,ISHARES:MSCI IRELAND,,2026-07-31,0.01
EIS,ISHARES:MSCI ISRAEL,,2026-07-31,-0.0018
ENZL,ISHARES:MSCI NEW ZLND,,2026-07-31,0.0054
EPHE,ISHARES:MSCI PHILIPPINES,,2026-07-31,0.0135
EPOL,ISHARES:MSCI POLAND,,2026-07-31,0.0467
EPU,ISHARES:MSCI PERU,,2026-07-31,0.0056
ES=F,E-MINI S&P 500 FUTURES,,2026-07-31,0.008
EWA,ISHARES:MSCI AUSTRALIA,,2026-07-31,0.0216
EWC,ISHARES:MSCI CANADA,,2026-07-31,0.0054
EWD,ISHARES:MSCI SWEDEN,,2026-07-31,0.0387
EWG,ISHARES:MSCI GERMANY,,2026-07-31,0.0421
EWH,ISHARES:MSCI HONG KONG,,2026-07-31,0.0235
EWI,ISHARES:MSCI ITALY,,2026-07-31,0.0243
EWJ,ISHARES:MSCI JAPAN,,2026-07-31,0.0129
EWK,ISHARES:MSCI BELGIUM,,2026-07-31,0.0045
EWL,ISHARES:MSCI SWITZERLAND,,2026-07-31,0.0172
EWM,ISHARES:MSCI MALAYSIA,,2026-07-31,0.0163
EWN,ISHARES:MSCI NETHERLANDS,,2026-07-31,0.0051
EWO,ISHARES:MSCI AUSTRIA,,2026-07-31,0.0163
EWP,ISHARES:MSCI SPAIN,,2026-07-31,0.0296
EWQ,ISHARES:MSCI FRANCE,,2026-07-31,0.0356
EWS,ISHARES:MSCI SINGAPORE,,2026-07-31,0.0199
EWT,ISHARES:MSCI TAIWAN,,2026-07-31,-0.0149
EWU,ISHARES:MSCI UK,,2026-07-31,0.025
EWW,ISHARES:MSCI MEXICO,,2026-07-31,0.018
EWY,ISHARES:MSCI S KOREA,,2026-07-31,-0.036
EWZ,ISHARES:MSCI BRAZIL,,2026-07-31,0.0257
FRO,FRONTLINE PLC,,2026-07-31,0.002
FTI,TECHNIPFMC PLC,,2026-07-31,-0.0663
FXA,INVESCO:AU DOLLAR,,2026-07-31,0.0087
FXB,INVESCO:GBP STERLING,,2026-07-31,0.0123
FXC,INVESCO:CANADIAN DOLLAR,,2026-07-31,0.0072
FXE,INVESCO:EURO,,2026-07-31,0.0147
FXY,INVESCO:JAPANESE YEN,,2026-07-31,0.0289
GDX,VANECK:GOLD MINERS,,2026-07-31,-0.015
GDXJ,VANECK:JR GOLD MINERS,,2026-07-31,-0.0246
GEOS,GEOSPACE TECHNOLOGIES ,,2026-07-31,0.0325
GGB,GERDAU SA,,2026-07-31,0.0312
GLATF,GLOBAL ATOMIC ,,2026-07-31,-0.0732
GNK,GENCO SHIPPING & TRADING LIMITED,,2026-07-31,-0.0459
GREK,GLBL X MSCI GREECE,,2026-07-31,0.039
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,2026-07-31,-0.0404
HYD,VANECK:HIGH YIELD MUNI,,2026-07-31,-0.0018
ICL,ICL GROUP LTD,,2026-07-31,-0.0417
INDA,ISHARES:MSCI INDIA,,2026-07-31,0.0371
IWD,ISHARES:RUSS 1000 VL ETF,,2026-07-31,0.0144
IWF,ISHARES:RUSS 1000 GR ETF,,2026-07-31,0.0057
IWM,ISHARES:RUSS 2000 ETF,,2026-07-31,0.0001
JNK,SPDR BBG HIGH YIELD BD,,2026-07-31,0.003
MCHI,ISHARES:MSCI CHINA,,2026-07-31,0.0463
MDY,SPDR S&P MIDCAP 400 ETF,,2026-07-31,-0.0064
MP,MP MATERIALS CORP,,2026-07-31,0.0017
MTUM,ISHARES:MSCI USA MOM FCT,,2026-07-31,-0.0222
MUB,ISHARES:NATL MUNI BOND,,2026-07-31,0.0009
NDX,NASDAQ 100 INDEX,,2026-07-31,0.0052
NORW,GLBL X MSCI NORWAY ETF,,2026-07-31,0.0179
NOV,NOV INC.,,2026-07-31,-0.0641
NQ=F,NASDAQ 100 FUTURES,,2026-07-31,-0.0007
OEF,ISHARES:S&P 100,,2026-07-31,0.016
PAM,PAMPA ENERGIA SA,,2026-07-31,0.0239
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,2026-07-31,0.0336
PFF,ISHARES:PREF AND INC SEC,,2026-07-31,0.0103
POWA,INVESCO BLOOMBERG PRICING POWER,,2026-07-31,0.0245
PPLT,ABRDN:PHYSICAL PLATINUM,,2026-07-31,0.0367
QAT,ISHARES:MSCI QATAR,,2026-07-31,-0.0086
QQQ,INVESCO QQQ TRUST 1,,2026-07-31,0.0055
QUAL,ISHARES:MSCI USA QF,,2026-07-31,0.0116
RIG,TRANSOCEAN LTD,,2026-07-31,-0.0056
ROKU,"ROKU, INC.",,2026-07-31,0.0214
RSP,INVESCO S&P500 EWGHT,,2026-07-31,0.0067
RUT,RUSSELL 2000 INDEX,,2026-07-31,0.0005
SBLK,STAR BULK CARRIERS CORP.,,2026-07-31,0.0217
SCHP,SCHWAB STR:US TIPS,,2026-07-31,0.0
SD,"SANDRIDGE ENERGY, INC.",,2026-07-31,0.0072
SDY,SPDR S&P DIVIDEND,,2026-07-31,-0.0047
SILJ,ETFMG PRIME JR SILVR MNR,,2026-07-31,-0.0275
SLV,ISHARES:SILVER TRUST,,2026-07-31,-0.0044
SM,SM ENERGY COMPANY,,2026-07-31,-0.0202
SMH,VANECK:SEMICONDUCTOR,,2026-07-31,-0.0368
SOYB,TEUCRIUM:SOYBEAN,,2026-07-31,-0.0426
SPHB,INVESCO S&P500 HI BE,,2026-07-31,-0.0092
SPLV,INVESCO S&P500 LOWVL,,2026-07-31,-0.0124
SPX,S&P 500 INDEX,,2026-07-31,0.0105
SPY,SPDR S&P 500 ETF,,2026-07-31,0.011
STLA,STELLANTIS NV,,2026-07-31,0.0123
STNG,SCORPIO TANKERS INC.,,2026-07-31,-0.0205
TAGS,TEUCRIUM:AGRICULTURAL,,2026-07-31,-0.04
TDW,TIDEWATER INC.,,2026-07-31,-0.0443
TECK,TECK RESOURCES LIMITED,,2026-07-31,0.0008
THD,ISHARES:MSCI THAI,,2026-07-31,0.0029
TS,TENARIS SA,,2026-07-31,-0.0059
TUR,ISHARES:MSCI TURKEY,,2026-07-31,-0.0281
URA,GLBL X URANIUM ETF,,2026-07-31,-0.0206
URNM,SPROTT URANIUM MINERS,,2026-07-31,-0.0174
UUP,INVESCO DB USD IDX BL,,2026-07-31,-0.0143
VAL,VALARIS LIMITED,,2026-07-31,-0.0043
VIX,CBOE MKT VOLATILITY IDX,,2026-07-31,-0.1394
VNM,VANECK:VIETNAM,,2026-07-31,0.0316
VXN,CBOE NASDAQ MKT VOL NDX,,2026-07-31,-0.0842
WEAT,TEUCRIUM:WHEAT,,2026-07-31,-0.0559
XES,SPDR S&P OIL&GAS E&S,,2026-07-31,-0.0163
XLB,SEL SECTOR:MATRLS SPDR,,2026-07-31,-0.0162
XLC,SEL SECTOR:COMM SVC SPDR,,2026-07-31,0.0183
XLE,SEL SECTOR:ENERGY SPDR,,2026-07-31,-0.0012
XLF,SEL SECTOR:FINL S SPDR,,2026-07-31,0.0112
XLI,SEL SECTOR:INDUST SPDR,,2026-07-31,-0.0154
XLK,SEL SECTOR:TECH SPDR,,2026-07-31,-0.003
XLP,SEL SECTOR:C STP SPDR,,2026-07-31,0.0109
XLRE,SEL SECTOR:RL EST SPDR,,2026-07-31,-0.0192
XLU,SEL SECTOR:UTIL SPDR,,2026-07-31,-0.0419
XLV,SEL SECTOR:H CARE SPDR,,2026-07-31,-0.0001
XLY,SEL SECTOR:C DSC SPDR,,2026-07-31,0.0611
XOP,SPDR S&P OIL&GAS EXP,,2026-07-31,0.0192
