Date,Ticker,Ticker_name,Exposure,Category,Sharpe_Rank_wtd_change,current_Sharpe_Rank,previous_Sharpe_Rank
2026-07-16,ROL,"ROLLINS, INC.",Industrials,Industrials,23.4,45.0,21.6
2026-07-16,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,-1.2,94.6,95.8
2026-07-16,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,4.8,13.3,8.5
2026-07-16,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,13.8,94.6,80.8
2026-07-16,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,-42.0,42.3,84.3
2026-07-16,RTX,RTX ,Industrials,Industrials,-25.2,56.3,81.5
2026-07-16,RUT,RUSSELL 2000 INDEX,,Indices,-35.9,38.9,74.8
2026-07-16,RVTY,"REVVITY, INC.",Health Care,Health Care,-0.8,82.3,83.1
2026-07-16,SATS,ECHOSTAR CORPORATION,Communication Services,Communication Services,-6.7,0.2,6.9
2026-07-16,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,13.1,38.7,25.6
2026-07-16,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,-4.0,25.2,29.2
2026-07-16,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,-3.2,86.7,89.9
2026-07-16,SCHP,SCHWAB STR:US TIPS,,Bonds,-23.8,9.7,33.5
2026-07-16,SCHW,THE CHARLES SCHWAB ,Financials,Financials,-11.9,85.5,97.4
2026-07-16,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,20.8,24.2,3.4
2026-07-16,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,-12.5,58.1,70.6
2026-07-16,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,-14.3,75.2,89.5
2026-07-16,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,-8.5,49.8,58.3
2026-07-16,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,-42.0,2.6,44.6
2026-07-16,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,12.7,38.7,26.0
2026-07-16,SLB,SCHLUMBERGER N.V.,Energy,Energy,4.7,7.7,3.0
2026-07-16,SLV,ISHARES:SILVER TRUST,,Commodities,-17.5,1.0,18.5
2026-07-16,SM,SM ENERGY COMPANY,,MR Discretion,57.1,70.8,13.7
2026-07-16,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-19.5,31.5,51.0
2026-07-16,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,-34.2,6.5,40.7
2026-07-16,SNA,SNAP-ON INC.,Industrials,Industrials,2.4,85.9,83.5
2026-07-16,SNDK,SANDISK CORPORATION,Information Technology,Information Technology,-21.0,4.6,25.6
2026-07-16,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,-21.1,19.2,40.3
2026-07-16,SO,THE SOUTHERN COMPANY,Utilities,Utilities,2.4,59.3,56.9
2026-07-16,SOLV,SOLVENTUM ,Health Care,Health Care,57.4,80.6,23.2
2026-07-16,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-2.4,73.6,76.0
2026-07-16,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,25.8,69.6,43.8
2026-07-16,SPGI,S&P GLOBAL INC.,Financials,Financials,23.4,75.6,52.2
2026-07-16,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,-51.2,5.0,56.2
2026-07-16,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,0.7,81.9,81.2
2026-07-16,SPX,S&P 500 INDEX,,Indices,-39.7,31.9,71.6
2026-07-16,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-41.8,28.6,70.4
2026-07-16,SRE,SEMPRA,Utilities,Utilities,-15.8,55.8,71.6
2026-07-16,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,4.3,81.9,77.6
2026-07-16,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,-3.1,31.2,34.3
2026-07-16,STLA,STELLANTIS NV,,MR Discretion,18.3,30.0,11.7
2026-07-16,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,-0.2,6.0,6.2
2026-07-16,STNG,SCORPIO TANKERS INC.,,MR Discretion,-10.3,33.9,44.2
2026-07-16,STT,STATE STREET ,Financials,Financials,-11.1,72.8,83.9
2026-07-16,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,-33.7,0.2,33.9
2026-07-16,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,0.0,34.7,34.7
2026-07-16,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,-25.4,53.0,78.4
2026-07-16,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,-15.3,61.1,76.4
2026-07-16,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,-13.1,8.5,21.6
2026-07-16,SYF,SYNCHRONY FINANCIAL,Financials,Financials,-7.2,44.2,51.4
2026-07-16,SYK,STRYKER ,Health Care,Health Care,-3.2,82.3,85.5
2026-07-16,SYY,SYSCO ,Consumer Staples,Consumer Staples,-17.1,69.2,86.3
2026-07-16,T,AT&T INC.,Communication Services,Communication Services,18.3,50.2,31.9
2026-07-16,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,1.2,87.9,86.7
2026-07-16,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,39.9,71.6,31.7
2026-07-16,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,-47.2,30.0,77.2
2026-07-16,TDW,TIDEWATER INC.,,MR Discretion,13.9,57.7,43.8
2026-07-16,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,-23.8,42.7,66.5
2026-07-16,TECH,BIO-TECHNE ,Health Care,Health Care,-5.6,81.5,87.1
2026-07-16,TECK,TECK RESOURCES LIMITED,,MR Discretion,-28.2,8.5,36.7
2026-07-16,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-31.0,7.7,38.7
2026-07-16,TER,"TERADYNE, INC.",Information Technology,Information Technology,-18.6,0.2,18.8
2026-07-16,TFC,TRUIST FINANCIAL ,Financials,Financials,23.0,77.2,54.2
2026-07-16,TGT,TARGET ,Consumer Staples,Consumer Staples,-2.0,52.6,54.6
2026-07-16,THD,ISHARES:MSCI THAI,,Foreign,0.6,33.9,33.3
2026-07-16,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,-20.3,10.1,30.4
2026-07-16,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,4.3,7.7,3.4
2026-07-16,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,7.9,22.0,14.1
2026-07-16,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,-33.3,13.7,47.0
2026-07-16,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,18.2,97.8,79.6
2026-07-16,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,8.0,80.0,72.0
2026-07-16,TNX,10 Y TSY YLD NDX,Yields,Yields,31.7,85.5,53.8
2026-07-16,TPL,TEXAS PACIFIC LAND ,Energy,Energy,13.1,87.1,74.0
2026-07-16,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,-13.1,24.0,37.1
2026-07-16,TRGP,TARGA RESOURCES CORP.,Energy,Energy,36.9,72.8,35.9
2026-07-16,TRMB,TRIMBLE INC.,Information Technology,Information Technology,7.2,89.9,82.7
2026-07-16,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,-9.1,78.4,87.5
2026-07-16,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,-11.1,85.9,97.0
2026-07-16,TS,TENARIS SA,,MR Discretion,2.8,5.4,2.6
2026-07-16,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,19.1,78.4,59.3
2026-07-16,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,-31.4,37.1,68.5
2026-07-16,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,-14.7,51.0,65.7
2026-07-16,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,-21.0,51.4,72.4
2026-07-16,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,0.4,76.0,75.6
2026-07-16,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,-38.8,55.4,94.2
2026-07-16,TUR,ISHARES:MSCI TURKEY,,Foreign,-21.5,21.6,43.1
2026-07-16,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,-17.0,40.3,57.3
2026-07-16,TXT,TEXTRON INC.,Industrials,Industrials,-11.9,22.4,34.3
2026-07-16,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,7.1,94.6,87.5
2026-07-16,TYX,30 Y TSY YLD NDX,Yields,Yields,38.1,92.7,54.6
2026-07-16,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,-51.2,37.9,89.1
2026-07-16,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,-27.0,62.9,89.9
2026-07-16,UDR,"UDR, INC.",Real Estate,Real Estate,24.6,80.4,55.8
2026-07-16,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,-7.1,62.5,69.6
2026-07-16,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,15.5,55.8,40.3
2026-07-16,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,-14.3,11.3,25.6
2026-07-16,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,-2.7,54.2,56.9
2026-07-16,UNP,UNION PACIFIC ,Industrials,Industrials,12.7,90.7,78.0
2026-07-16,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,-3.1,66.5,69.6
2026-07-16,URA,GLBL X URANIUM ETF,,Commodities,-52.4,0.2,52.6
2026-07-16,URI,"UNITED RENTALS, INC.",Industrials,Industrials,-9.9,37.9,47.8
2026-07-16,URNM,SPROTT URANIUM MINERS,,MR Discretion,-57.9,0.2,58.1
2026-07-16,USB,U.S. BANCORP,Financials,Financials,-1.2,77.2,78.4
2026-07-16,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,52.7,56.9,4.2
2026-07-16,UUP,INVESCO DB USD IDX BL,,Currencies,2.4,72.0,69.6
2026-07-16,V,VISA INC.,Financials,Financials,0.0,97.4,97.4
2026-07-16,VAL,VALARIS LIMITED,,MR Discretion,10.8,18.5,7.7
2026-07-16,VEEV,VEEVA SYSTEMS INC.,Health Care,Health Care,0.8,99.0,98.2
2026-07-16,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,26.2,47.8,21.6
2026-07-16,VIX,CBOE MKT VOLATILITY IDX,,Volatility,52.4,56.2,3.8
2026-07-16,VLO,VALERO ENERGY ,Energy,Energy,27.8,89.1,61.3
2026-07-16,VLTO,VERALTO ,Industrials,Industrials,-0.4,99.0,99.4
2026-07-16,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,-49.6,26.8,76.4
2026-07-16,VNM,VANECK:VIETNAM,,Foreign,-27.8,19.6,47.4
2026-07-16,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,20.0,95.2,75.2
2026-07-16,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,24.6,51.4,26.8
2026-07-16,VRT,VERTIV HOLDINGS CO,Industrials,Industrials,-21.8,28.8,50.6
2026-07-16,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,-13.1,77.2,90.3
2026-07-16,VST,VISTRA CORP.,Utilities,Utilities,-66.2,30.8,97.0
2026-07-16,VTR,"VENTAS, INC.",Real Estate,Real Estate,18.3,89.9,71.6
2026-07-16,VTRS,VIATRIS INC.,Health Care,Health Care,17.1,60.9,43.8
2026-07-16,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,35.0,43.1,8.1
2026-07-16,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,15.9,25.2,9.3
2026-07-16,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,-24.0,17.1,41.1
2026-07-16,WAT,WATERS ,Health Care,Health Care,7.9,74.0,66.1
2026-07-16,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,7.1,60.5,53.4
2026-07-16,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,21.4,97.0,75.6
2026-07-16,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,-25.0,0.2,25.2
2026-07-16,WEAT,TEUCRIUM:WHEAT,,Commodities,12.7,97.4,84.7
2026-07-16,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,-8.9,40.3,49.2
2026-07-16,WELL,WELLTOWER INC.,Real Estate,Real Estate,8.3,85.9,77.6
2026-07-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,-16.7,60.9,77.6
2026-07-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,20.0,95.6,75.6
2026-07-16,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,2.4,64.1,61.7
2026-07-16,WMT,WALMART INC.,Consumer Staples,Consumer Staples,4.0,14.5,10.5
2026-07-16,WRB,W. R. BERKLEY ,Financials,Financials,-28.2,60.1,88.3
2026-07-16,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,-18.3,43.8,62.1
2026-07-16,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,7.5,95.4,87.9
2026-07-16,WTW,WILLIS TOWERS WATSON,Financials,Financials,5.3,97.4,92.1
2026-07-16,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,9.1,56.5,47.4
2026-07-16,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,0.2,24.6,24.4
2026-07-16,XEL,XCEL ENERGY INC.,Utilities,Utilities,-8.7,52.6,61.3
2026-07-16,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,6.3,11.3,5.0
2026-07-16,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,-39.6,17.7,57.3
2026-07-16,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,-1.6,51.8,53.4
2026-07-16,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,51.8,61.7,9.9
2026-07-16,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-12.7,82.3,95.0
2026-07-16,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,-50.0,30.0,80.0
2026-07-16,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,-45.8,11.3,57.1
2026-07-16,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,6.3,49.0,42.7
2026-07-16,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,22.5,55.8,33.3
2026-07-16,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,-18.2,53.8,72.0
2026-07-16,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,1.2,76.8,75.6
2026-07-16,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,-30.2,36.3,66.5
2026-07-16,XOM,EXXON MOBIL ,Energy,Energy,48.8,56.5,7.7
2026-07-16,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,57.9,71.6,13.7
2026-07-16,XYL,XYLEM INC.,Industrials,Industrials,-0.8,99.0,99.8
2026-07-16,XYZ,"BLOCK, INC.",Financials,Financials,-8.3,80.8,89.1
2026-07-16,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,-72.2,21.6,93.8
2026-07-16,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,4.4,68.1,63.7
2026-07-16,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,-10.3,87.5,97.8
2026-07-16,ZTS,ZOETIS INC.,Health Care,Health Care,21.1,53.8,32.7
